ReturnKey;ReturnDate;OrderDate;SalesOrderNumber;CustomerKey;ProductKey;ReturnQuantity;UnitPrice;ReturnAmount
391;18/12/2013;29/11/2013;SO71779;149;471;2;38,100;76,200
392;14/12/2013;29/11/2013;SO71837;579;472;2;38,100;76,200
393;15/12/2013;29/11/2013;SO71845;187;234;2;29,994;59,988
394;16/12/2013;29/11/2013;SO71845;187;544;2;48,594;97,188
395;06/12/2013;29/11/2013;SO71858;186;234;2;29,994;59,988
396;11/12/2013;29/11/2013;SO71884;544;309;2;818,700;1637,400
397;12/12/2013;29/11/2013;SO71903;201;573;2;1430,442;2860,884
398;16/12/2013;29/11/2013;SO71921;262;483;2;72,000;144,000
399;13/12/2013;29/11/2013;SO71949;54;472;2;38,100;76,200
400;18/12/2011;29/11/2011;SO46356;91;212;2;20,187;40,373
401;18/05/2013;30/04/2013;SO57046;650;290;2;818,700;1637,400
402;13/05/2013;30/04/2013;SO57046;650;309;2;818,700;1637,400
403;05/02/2013;28/01/2013;SO51826;693;575;2;1430,442;2860,884
404;18/10/2013;29/09/2013;SO67346;451;574;2;1430,442;2860,884
405;20/05/2013;30/04/2013;SO57036;43;355;2;1391,994;2783,988
406;08/06/2013;30/05/2013;SO58916;644;440;2;858,900;1717,800
407;08/05/2013;30/04/2013;SO57176;401;471;2;38,100;76,200
408;08/05/2013;30/04/2013;SO57036;43;592;2;338,994;677,988
409;20/08/2013;31/07/2013;SO63196;56;605;2;323,994;647,988
410;13/09/2013;29/08/2013;SO65256;438;605;2;323,994;647,988
411;21/05/2013;30/04/2013;SO57036;43;593;2;338,994;677,988
412;18/05/2013;30/04/2013;SO57036;43;544;2;48,594;97,188
413;10/07/2012;30/06/2012;SO48746;506;456;2;44,994;89,988
414;07/07/2012;30/06/2012;SO48746;506;458;2;44,994;89,988
415;08/11/2012;28/10/2012;SO50316;401;469;2;22,794;45,588
416;13/02/2012;29/01/2012;SO46966;43;468;2;22,794;45,588
417;13/06/2013;30/05/2013;SO58916;644;481;2;5,394;10,788
418;10/11/2012;28/10/2012;SO50316;401;233;2;28,840;57,681
419;10/01/2012;29/12/2011;SO46672;81;407;2;65,602;131,204
420;12/02/2012;29/01/2012;SO46940;479;407;2;65,602;131,204
421;14/02/2012;29/01/2012;SO46948;558;407;2;65,602;131,204
422;14/02/2012;29/01/2012;SO46980;527;422;2;67,539;135,078
423;07/02/2012;29/01/2012;SO47000;335;419;2;52,647;105,294
424;10/03/2012;29/02/2012;SO47380;497;397;2;24,295;48,589
425;19/03/2012;29/02/2012;SO47456;490;401;2;65,602;131,204
426;13/04/2012;30/03/2012;SO47675;618;422;2;67,539;135,078
427;20/04/2012;30/03/2012;SO47693;676;399;2;33,775;67,549
428;14/04/2012;30/03/2012;SO47726;315;401;2;65,602;131,204
429;12/06/2012;30/05/2012;SO48378;3;422;2;67,539;135,078
430;08/08/2012;31/07/2012;SO49085;653;399;2;33,775;67,549
431;15/08/2012;31/07/2012;SO49125;435;399;2;33,775;67,549
432;16/09/2012;28/08/2012;SO49503;293;410;2;36,447;72,894
433;17/10/2012;28/09/2012;SO49831;475;397;2;24,295;48,589
434;08/10/2012;28/09/2012;SO49849;506;410;2;36,447;72,894
435;13/10/2012;28/09/2012;SO49877;414;410;2;36,447;72,894
436;17/11/2012;28/10/2012;SO50322;546;401;2;65,602;131,204
437;08/12/2012;28/11/2012;SO50725;473;407;2;65,602;131,204
438;12/01/2013;28/12/2012;SO51106;331;554;2;54,942;109,884
439;17/01/2013;28/12/2012;SO51137;494;543;2;37,254;74,508
440;10/01/2013;28/12/2012;SO51157;414;515;2;16,272;32,544
441;09/02/2013;28/01/2013;SO51691;18;601;2;32,394;64,788
442;18/02/2013;28/01/2013;SO51699;64;501;2;72,876;145,752
443;05/02/2013;28/01/2013;SO51718;207;400;2;37,152;74,304
444;04/02/2013;28/01/2013;SO51731;310;546;2;37,254;74,508
445;13/02/2013;28/01/2013;SO51793;479;547;2;48,594;97,188
446;04/02/2013;28/01/2013;SO51818;100;402;2;72,162;144,324
447;06/02/2013;28/01/2013;SO51844;313;546;2;37,254;74,508
448;04/02/2013;28/01/2013;SO51853;476;402;2;72,162;144,324
449;14/03/2013;28/02/2013;SO53531;187;552;2;54,894;109,788
450;12/03/2013;28/02/2013;SO53563;170;520;2;31,584;63,168
451;08/04/2013;30/03/2013;SO55239;125;402;2;72,162;144,324
452;09/04/2013;30/03/2013;SO55245;514;408;2;72,162;144,324
453;08/04/2013;30/03/2013;SO55275;245;559;2;12,144;24,288
454;15/04/2013;30/03/2013;SO55297;496;542;2;24,294;48,588
455;16/05/2013;30/04/2013;SO57015;18;516;2;23,484;46,968
456;19/05/2013;30/04/2013;SO57064;62;545;2;24,294;48,588
457;13/05/2013;30/04/2013;SO57093;479;408;2;72,162;144,324
458;18/05/2013;30/04/2013;SO57120;352;543;2;37,254;74,508
459;10/05/2013;30/04/2013;SO57145;435;542;2;24,294;48,588
460;18/06/2013;30/05/2013;SO58907;582;523;2;31,584;63,168
461;14/06/2013;30/05/2013;SO58928;327;543;2;37,254;74,508
462;16/06/2013;30/05/2013;SO58970;579;547;2;48,594;97,188
463;11/06/2013;30/05/2013;SO58972;10;542;2;24,294;48,588
464;12/06/2013;30/05/2013;SO58975;187;400;2;37,152;74,304
465;14/06/2013;30/05/2013;SO58981;118;559;2;12,144;24,288
466;10/07/2013;30/06/2013;SO61248;496;559;2;12,144;24,288
467;07/08/2013;31/07/2013;SO63167;684;546;2;37,254;74,508
468;21/08/2013;31/07/2013;SO63181;700;545;2;24,294;48,588
469;21/08/2013;31/07/2013;SO63264;432;546;2;37,254;74,508
470;09/09/2013;29/08/2013;SO65183;624;547;2;48,594;97,188
471;12/10/2013;29/09/2013;SO67271;618;547;2;48,594;97,188
472;07/10/2013;29/09/2013;SO67304;227;520;2;31,584;63,168
473;18/10/2013;29/09/2013;SO67320;166;545;2;24,294;48,588
474;19/11/2013;29/10/2013;SO69418;381;517;2;31,584;63,168
475;12/11/2013;29/10/2013;SO69533;476;400;2;37,152;74,304
476;12/11/2013;29/10/2013;SO69544;666;545;2;24,294;48,588
477;19/12/2013;29/11/2013;SO71787;509;555;2;63,900;127,800
478;12/12/2013;29/11/2013;SO71889;3;546;2;37,254;74,508
479;06/02/2012;29/01/2012;SO46966;43;397;2;24,295;48,589
480;21/05/2013;30/04/2013;SO57046;650;514;2;63,900;127,800
481;19/02/2012;29/01/2012;SO46966;43;419;2;52,647;105,294
482;18/05/2013;30/04/2013;SO57046;650;515;2;16,272;32,544
483;07/05/2013;30/04/2013;SO57046;650;559;2;12,144;24,288
484;15/06/2013;30/05/2013;SO59066;55;559;2;12,144;24,288
485;08/02/2013;28/01/2013;SO51826;693;548;2;48,594;97,188
486;11/10/2013;29/09/2013;SO67346;451;523;2;31,584;63,168
487;08/01/2011;29/12/2010;SO43688;161;270;2;183,938;367,876
488;17/04/2011;31/03/2011;SO44283;227;276;2;356,898;713,796
489;14/05/2011;01/05/2011;SO44533;317;262;2;183,938;367,876
490;21/06/2011;31/05/2011;SO44801;170;253;2;178,581;357,162
491;18/10/2011;29/09/2011;SO45813;221;264;2;183,938;367,876
492;08/11/2011;29/10/2011;SO46091;612;272;2;183,938;367,876
493;08/11/2011;29/10/2011;SO46099;45;262;2;183,938;367,876
494;14/12/2011;29/11/2011;SO46325;57;270;2;183,938;367,876
495;17/12/2011;29/11/2011;SO46385;54;275;2;356,898;713,796
496;17/01/2012;29/12/2011;SO46614;299;271;2;202,332;404,664
497;16/01/2012;29/12/2011;SO46616;514;271;2;202,332;404,664
498;15/01/2012;29/12/2011;SO46638;203;254;2;183,938;367,876
499;09/01/2012;29/12/2011;SO46648;184;409;2;209,256;418,512
500;08/01/2012;29/12/2011;SO46664;431;433;2;324,453;648,905
501;08/02/2012;29/01/2012;SO46948;558;254;2;183,938;367,876
502;17/02/2012;29/01/2012;SO46988;78;265;2;202,332;404,664
503;15/02/2012;29/01/2012;SO47028;312;409;2;209,256;418,512
504;17/03/2012;29/02/2012;SO47350;277;286;2;183,938;367,876
505;16/03/2012;29/02/2012;SO47354;173;273;2;202,332;404,664
506;08/03/2012;29/02/2012;SO47399;685;427;2;209,256;418,512
507;08/03/2012;29/02/2012;SO47409;579;417;2;324,453;648,905
508;20/03/2012;29/02/2012;SO47417;187;421;2;196,329;392,658
509;11/05/2012;30/04/2012;SO47979;101;433;2;324,453;648,905
510;10/05/2012;30/04/2012;SO47980;12;263;2;202,332;404,664
511;10/05/2012;30/04/2012;SO48080;403;417;2;324,453;648,905
512;19/06/2012;30/05/2012;SO48295;24;417;2;324,453;648,905
513;11/07/2012;30/06/2012;SO48750;514;415;2;198,036;396,072
514;12/08/2012;31/07/2012;SO49093;381;421;2;196,329;392,658
515;14/08/2012;31/07/2012;SO49169;684;433;2;324,453;648,905
516;11/09/2012;28/08/2012;SO49540;21;427;2;209,256;418,512
517;15/10/2012;28/09/2012;SO49865;81;286;2;183,938;367,876
518;07/10/2012;28/09/2012;SO49888;234;271;2;202,332;404,664
519;18/10/2012;28/09/2012;SO49890;221;273;2;202,332;404,664
520;10/11/2012;28/10/2012;SO50298;257;417;2;324,453;648,905
521;04/11/2012;28/10/2012;SO50310;309;421;2;196,329;392,658
522;13/12/2012;28/11/2012;SO50738;130;417;2;324,453;648,905
523;06/12/2012;28/11/2012;SO50744;25;412;2;180,129;360,258
524;04/01/2013;28/12/2012;SO51090;475;511;2;218,454;436,908
525;07/01/2013;28/12/2012;SO51100;119;513;2;218,454;436,908
526;17/01/2013;28/12/2012;SO51101;618;255;2;202,332;404,664
527;09/01/2013;28/12/2012;SO51138;451;492;2;602,346;1204,692
528;05/02/2013;28/01/2013;SO51762;684;430;2;356,898;713,796
529;04/02/2013;28/01/2013;SO51769;426;258;2;202,332;404,664
530;04/02/2013;28/01/2013;SO51836;255;436;2;356,898;713,796
531;12/03/2013;28/02/2013;SO53460;24;418;2;356,898;713,796
532;16/03/2013;28/02/2013;SO53474;297;507;2;200,052;400,104
533;18/03/2013;28/02/2013;SO53567;179;496;2;602,346;1204,692
534;18/03/2013;28/02/2013;SO53571;163;493;2;200,052;400,104
535;21/03/2013;28/02/2013;SO53616;3;281;2;202,332;404,664
536;20/04/2013;30/03/2013;SO55282;599;502;2;200,052;400,104
537;09/05/2013;30/04/2013;SO57082;426;287;2;202,332;404,664
538;15/05/2013;30/04/2013;SO57188;100;512;2;218,454;436,908
539;09/06/2013;30/05/2013;SO58956;48;496;2;602,346;1204,692
540;20/08/2013;31/07/2013;SO63176;426;434;2;356,898;713,796
541;15/09/2013;29/08/2013;SO65281;454;506;2;200,052;400,104
542;19/10/2013;29/09/2013;SO67314;414;512;2;218,454;436,908
543;06/11/2013;29/10/2013;SO69495;22;436;2;356,898;713,796
544;17/12/2013;29/11/2013;SO71804;424;513;2;218,454;436,908
545;14/12/2013;29/11/2013;SO71808;408;502;2;200,052;400,104
546;12/12/2013;29/11/2013;SO71893;163;496;2;602,346;1204,692
547;18/12/2013;29/11/2013;SO71907;454;507;2;200,052;400,104
548;08/02/2013;28/01/2013;SO51826;693;492;2;602,346;1204,692
549;13/02/2013;28/01/2013;SO51826;693;499;2;602,346;1204,692
550;18/02/2013;28/01/2013;SO51826;693;500;2;602,346;1204,692
551;19/06/2013;30/05/2013;SO58946;672;496;2;602,346;1204,692
552;06/10/2013;29/09/2013;SO67346;451;496;2;602,346;1204,692
553;19/05/2013;30/04/2013;SO57046;650;512;2;218,454;436,908
554;13/02/2012;29/01/2012;SO46966;43;421;2;196,329;392,658
555;09/12/2011;29/11/2011;SO46356;91;264;2;183,938;367,876
556;15/05/2013;30/04/2013;SO57036;43;511;2;218,454;436,908
557;20/06/2013;30/05/2013;SO58946;672;493;2;200,052;400,104
558;20/10/2013;29/09/2013;SO67346;451;493;2;200,052;400,104
559;12/10/2013;29/09/2013;SO67346;451;506;2;200,052;400,104
560;04/02/2013;28/01/2013;SO51826;693;502;2;200,052;400,104
561;15/10/2013;29/09/2013;SO67346;451;502;2;200,052;400,104
562;07/06/2013;30/05/2013;SO58946;672;503;2;200,052;400,104
563;17/10/2013;29/09/2013;SO67346;451;503;2;200,052;400,104
564;20/07/2012;30/06/2012;SO48746;506;428;2;209,256;418,512
565;08/10/2013;29/09/2013;SO67346;451;507;2;200,052;400,104
566;16/02/2012;29/01/2012;SO46958;115;362;2;1229,459;2458,918
567;18/02/2012;29/01/2012;SO47015;444;354;2;1242,852;2485,704
568;15/04/2012;30/03/2012;SO47701;380;354;2;1242,852;2485,704
569;10/04/2012;30/03/2012;SO47720;221;373;2;1308,938;2617,875
570;19/05/2012;30/04/2012;SO47991;43;362;2;1229,459;2458,918
571;09/05/2012;30/04/2012;SO48089;546;358;2;1229,459;2458,918
572;07/07/2012;30/06/2012;SO48734;530;352;2;1242,852;2485,704
573;07/07/2012;30/06/2012;SO48767;437;356;2;1242,852;2485,704
574;17/08/2012;31/07/2012;SO49094;479;373;2;1308,938;2617,875
575;17/08/2012;31/07/2012;SO49140;84;327;2;469,794;939,588
576;09/09/2012;28/08/2012;SO49472;187;354;2;1242,852;2485,704
577;17/09/2012;28/08/2012;SO49501;678;358;2;1229,459;2458,918
578;05/09/2012;28/08/2012;SO49523;130;327;2;469,794;939,588
579;13/10/2012;28/09/2012;SO49851;184;354;2;1242,852;2485,704
580;14/10/2012;28/09/2012;SO49865;81;373;2;1308,938;2617,875
581;11/10/2012;28/09/2012;SO49878;404;327;2;469,794;939,588
582;09/12/2012;28/11/2012;SO50684;586;358;2;1229,459;2458,918
583;15/01/2013;28/12/2012;SO51113;120;561;2;953,628;1907,256
584;17/03/2013;28/02/2013;SO53514;182;563;2;953,628;1907,256
585;19/03/2013;28/02/2013;SO53524;611;562;2;953,628;1907,256
586;05/09/2013;29/08/2013;SO65220;297;562;2;1430,442;2860,884
587;17/09/2013;29/08/2013;SO65257;539;563;2;1430,442;2860,884
588;09/12/2013;29/11/2013;SO71802;297;562;2;1430,442;2860,884
589;14/12/2013;29/11/2013;SO71947;179;561;2;1430,442;2860,884
590;17/05/2012;30/04/2012;SO47966;210;327;2;469,794;939,588
591;21/05/2012;30/04/2012;SO48036;66;327;2;469,794;939,588
592;12/06/2012;30/05/2012;SO48296;173;327;2;469,794;939,588
593;11/02/2012;29/01/2012;SO46965;77;327;2;234,897;469,794
594;08/02/2012;29/01/2012;SO46996;512;327;2;234,897;469,794
595;16/03/2012;29/02/2012;SO47455;170;327;2;469,794;939,588
596;13/04/2012;30/03/2012;SO47675;618;327;2;469,794;939,588
597;21/07/2012;30/06/2012;SO48786;660;327;2;469,794;939,588
598;15/08/2012;31/07/2012;SO49086;258;327;2;469,794;939,588
599;15/08/2012;31/07/2012;SO49116;527;327;2;469,794;939,588
600;10/09/2012;28/08/2012;SO49465;579;327;2;469,794;939,588
601;08/09/2012;28/08/2012;SO49525;674;327;2;469,794;939,588
602;13/10/2012;28/09/2012;SO49885;431;327;2;469,794;939,588
603;15/11/2012;28/10/2012;SO50226;78;327;2;469,794;939,588
604;12/12/2012;28/11/2012;SO50696;579;327;2;469,794;939,588
605;12/01/2012;29/12/2011;SO46625;475;352;2;1242,852;2485,704
606;14/03/2012;29/02/2012;SO47435;75;352;2;1242,852;2485,704
607;18/03/2012;29/02/2012;SO47456;490;352;2;1242,852;2485,704
608;15/04/2012;30/03/2012;SO47726;315;352;2;1242,852;2485,704
609;14/05/2012;30/04/2012;SO47996;381;352;2;1242,852;2485,704
610;12/07/2012;30/06/2012;SO48776;414;352;2;1242,852;2485,704
611;13/10/2012;28/09/2012;SO49825;125;352;2;1242,852;2485,704
612;13/11/2012;28/10/2012;SO50316;401;352;2;1242,852;2485,704
613;08/12/2012;28/11/2012;SO50756;585;352;2;1242,852;2485,704
614;18/02/2012;29/01/2012;SO46955;389;354;2;1242,852;2485,704
615;11/12/2012;28/11/2012;SO50676;497;354;2;1242,852;2485,704
616;06/02/2012;29/01/2012;SO47065;546;354;2;1242,852;2485,704
617;20/03/2012;29/02/2012;SO47435;75;354;2;1242,852;2485,704
618;12/04/2012;30/03/2012;SO47676;437;354;2;1242,852;2485,704
619;19/06/2012;30/05/2012;SO48395;585;354;2;1242,852;2485,704
620;14/08/2012;31/07/2012;SO49105;650;354;2;1242,852;2485,704
621;12/08/2012;31/07/2012;SO49146;385;354;2;1242,852;2485,704
622;18/10/2012;28/09/2012;SO49836;530;354;2;1242,852;2485,704
623;04/11/2012;28/10/2012;SO50306;566;354;2;1242,852;2485,704
624;06/12/2012;28/11/2012;SO50745;61;354;2;1242,852;2485,704
625;19/02/2012;29/01/2012;SO46955;389;356;2;1242,852;2485,704
626;09/03/2012;29/02/2012;SO47396;586;356;2;1242,852;2485,704
627;11/12/2012;28/11/2012;SO50716;118;356;2;1242,852;2485,704
628;12/04/2012;30/03/2012;SO47726;315;356;2;1242,852;2485,704
629;20/05/2012;30/04/2012;SO47976;667;356;2;1242,852;2485,704
630;18/05/2012;30/04/2012;SO47996;381;356;2;1242,852;2485,704
631;10/06/2012;30/05/2012;SO48365;368;356;2;1242,852;2485,704
632;13/08/2012;31/07/2012;SO49105;650;356;2;1242,852;2485,704
633;09/08/2012;31/07/2012;SO49125;435;356;2;1242,852;2485,704
634;07/10/2012;28/09/2012;SO49825;125;356;2;1242,852;2485,704
635;13/10/2012;28/09/2012;SO49855;442;358;2;1229,459;2458,918
636;09/12/2012;28/11/2012;SO50676;497;358;2;1229,459;2458,918
637;16/01/2012;29/12/2011;SO46655;414;358;2;1229,459;2458,918
638;10/02/2012;29/01/2012;SO47026;476;358;2;1229,459;2458,918
639;15/02/2012;29/01/2012;SO47045;309;358;2;1229,459;2458,918
640;18/06/2012;30/05/2012;SO48346;291;358;2;1229,459;2458,918
641;10/06/2012;30/05/2012;SO48356;187;358;2;1229,459;2458,918
642;16/06/2012;30/05/2012;SO48396;490;358;2;1229,459;2458,918
643;17/07/2012;30/06/2012;SO48745;184;358;2;1229,459;2458,918
644;12/08/2012;31/07/2012;SO49046;583;358;2;1229,459;2458,918
645;13/08/2012;31/07/2012;SO49125;435;358;2;1229,459;2458,918
646;16/08/2012;31/07/2012;SO49145;422;358;2;1229,459;2458,918
647;05/11/2012;28/10/2012;SO50306;566;358;2;1229,459;2458,918
648;12/12/2012;28/11/2012;SO50675;327;358;2;1229,459;2458,918
649;16/04/2012;30/03/2012;SO47696;245;362;2;1229,459;2458,918
650;15/11/2012;28/10/2012;SO50295;352;362;2;1229,459;2458,918
651;11/02/2012;29/01/2012;SO46966;43;362;2;1229,459;2458,918
652;15/04/2012;30/03/2012;SO47676;437;362;2;1229,459;2458,918
653;17/05/2012;30/04/2012;SO47996;381;362;2;1229,459;2458,918
654;17/06/2012;30/05/2012;SO48356;187;362;2;1229,459;2458,918
655;10/06/2012;30/05/2012;SO48395;585;362;2;1229,459;2458,918
656;10/08/2012;31/07/2012;SO49125;435;362;2;1229,459;2458,918
657;14/12/2012;28/11/2012;SO50675;327;362;2;1229,459;2458,918
658;14/12/2012;28/11/2012;SO50756;585;362;2;1229,459;2458,918
659;09/05/2012;30/04/2012;SO48036;66;373;2;1308,938;2617,875
660;18/06/2012;30/05/2012;SO48296;173;373;2;1308,938;2617,875
661;06/09/2012;28/08/2012;SO49485;155;373;2;1308,938;2617,875
662;08/11/2012;28/10/2012;SO50245;66;373;2;1308,938;2617,875
663;09/02/2012;29/01/2012;SO46996;512;373;2;1308,938;2617,875
664;17/05/2012;30/04/2012;SO47965;206;373;2;1308,938;2617,875
665;12/05/2012;30/04/2012;SO48016;97;373;2;1308,938;2617,875
666;07/08/2012;31/07/2012;SO49086;258;373;2;1308,938;2617,875
667;12/08/2012;31/07/2012;SO49116;527;373;2;1308,938;2617,875
668;11/02/2013;28/01/2013;SO51776;522;561;2;953,628;1907,256
669;11/07/2013;30/06/2013;SO61255;241;561;2;1430,442;2860,884
670;17/09/2013;29/08/2013;SO65176;420;561;2;1430,442;2860,884
671;07/06/2013;30/05/2013;SO58925;282;562;2;1430,442;2860,884
672;06/06/2013;30/05/2013;SO58946;672;562;2;1430,442;2860,884
673;09/03/2013;28/02/2013;SO53535;154;563;2;953,628;1907,256
674;13/12/2013;29/11/2013;SO71866;627;563;2;1430,442;2860,884
675;06/02/2013;28/01/2013;SO51845;312;588;2;461,694;923,388
676;12/02/2013;28/01/2013;SO51856;435;588;2;461,694;923,388
677;17/05/2013;30/04/2013;SO57046;650;588;2;461,694;923,388
678;11/06/2013;30/05/2013;SO58906;149;588;2;461,694;923,388
679;10/09/2013;29/08/2013;SO65235;685;590;2;461,694;923,388
680;09/11/2013;29/10/2013;SO69536;435;588;2;461,694;923,388
681;16/12/2013;29/11/2013;SO71896;648;588;2;461,694;923,388
682;16/02/2011;29/01/2011;SO43898;84;285;2;178,581;357,162
683;11/03/2011;01/03/2011;SO44117;143;285;2;178,581;357,162
684;11/11/2011;29/10/2011;SO46057;78;279;2;178,581;357,162
685;16/01/2012;29/12/2011;SO46607;227;423;2;165,231;330,462
686;07/01/2012;29/12/2011;SO46625;475;396;2;74,838;149,676
687;19/01/2012;29/12/2011;SO46648;184;411;2;125,415;250,830
688;12/02/2012;29/01/2012;SO46993;233;391;2;88,932;177,864
689;11/02/2012;29/01/2012;SO47055;108;414;2;149,031;298,062
690;19/03/2012;29/02/2012;SO47357;613;420;2;141,615;283,230
691;11/03/2012;29/02/2012;SO47427;648;411;2;125,415;250,830
692;12/03/2012;29/02/2012;SO47438;21;411;2;125,415;250,830
693;13/04/2012;30/03/2012;SO47706;414;393;2;137,694;275,388
694;12/05/2012;30/04/2012;SO47976;667;420;2;141,615;283,230
695;10/06/2012;30/05/2012;SO48328;293;393;2;137,694;275,388
696;16/07/2012;30/06/2012;SO48754;442;393;2;137,694;275,388
697;13/08/2012;31/07/2012;SO49095;697;420;2;141,615;283,230
698;09/12/2012;28/11/2012;SO50668;678;393;2;137,694;275,388
699;13/12/2012;28/11/2012;SO50749;21;391;2;88,932;177,864
700;11/01/2013;28/12/2012;SO51090;475;532;2;149,874;299,748
701;12/01/2013;28/12/2012;SO51160;496;531;2;149,874;299,748
702;13/02/2013;28/01/2013;SO51707;115;524;2;158,430;316,860
703;11/02/2013;28/01/2013;SO51786;138;603;2;72,894;145,788
704;07/02/2013;28/01/2013;SO51809;309;527;2;158,430;316,860
705;08/02/2013;28/01/2013;SO51856;435;551;2;158,430;316,860
706;09/03/2013;28/02/2013;SO53484;497;527;2;158,430;316,860
707;07/06/2013;30/05/2013;SO58944;197;524;2;158,430;316,860
708;21/07/2013;30/06/2013;SO61173;676;524;2;158,430;316,860
709;16/07/2013;30/06/2013;SO61196;245;531;2;149,874;299,748
710;13/09/2013;29/08/2013;SO65306;75;527;2;158,430;316,860
711;11/10/2013;29/09/2013;SO67297;506;524;2;158,430;316,860
712;13/08/2011;01/08/2011;SO45305;569;285;2;178,581;357,162
713;07/10/2011;29/09/2011;SO45786;514;285;2;178,581;357,162
714;06/01/2011;29/12/2010;SO43675;670;285;2;178,581;357,162
715;10/10/2011;29/09/2011;SO45805;549;285;2;178,581;357,162
716;09/11/2011;29/10/2011;SO46055;527;285;2;178,581;357,162
717;08/11/2011;29/10/2011;SO46095;342;285;2;178,581;357,162
718;16/12/2011;29/11/2011;SO46325;57;285;2;178,581;357,162
719;16/12/2011;29/11/2011;SO46385;54;285;2;178,581;357,162
720;16/01/2012;29/12/2011;SO46645;245;391;2;88,932;177,864
721;14/03/2012;29/02/2012;SO47365;678;391;2;88,932;177,864
722;12/04/2012;30/03/2012;SO47696;245;391;2;88,932;177,864
723;05/10/2012;28/09/2012;SO49855;442;391;2;88,932;177,864
724;08/01/2012;29/12/2011;SO46655;414;391;2;88,932;177,864
725;20/06/2012;30/05/2012;SO48375;75;391;2;88,932;177,864
726;14/11/2012;28/10/2012;SO50306;566;391;2;88,932;177,864
727;18/01/2012;29/12/2011;SO46625;475;393;2;137,694;275,388
728;18/01/2012;29/12/2011;SO46655;414;393;2;137,694;275,388
729;14/07/2012;30/06/2012;SO48776;414;393;2;137,694;275,388
730;08/08/2012;31/07/2012;SO49125;435;393;2;137,694;275,388
731;14/06/2012;30/05/2012;SO48306;678;396;2;74,838;149,676
732;17/08/2012;31/07/2012;SO49085;653;396;2;74,838;149,676
733;09/01/2012;29/12/2011;SO46655;414;396;2;74,838;149,676
734;14/03/2012;29/02/2012;SO47456;490;396;2;74,838;149,676
735;10/04/2012;30/03/2012;SO47706;414;396;2;74,838;149,676
736;19/08/2012;31/07/2012;SO49125;435;396;2;74,838;149,676
737;05/01/2012;29/12/2011;SO46645;245;411;2;125,415;250,830
738;19/03/2012;29/02/2012;SO47365;678;411;2;125,415;250,830
739;11/02/2012;29/01/2012;SO47026;476;411;2;125,415;250,830
740;18/02/2012;29/01/2012;SO47045;309;411;2;125,415;250,830
741;10/05/2012;30/04/2012;SO47976;667;411;2;125,415;250,830
742;06/06/2012;30/05/2012;SO48315;349;411;2;125,415;250,830
