FinanceKey;Date;OrganizationKey;DepartmentGroupKey;AccountKey;Scenario;Amount
618;29/12/2010;4;1;78;Actual;277
619;29/12/2010;4;1;80;Actual;1051
620;29/12/2010;4;1;81;Actual;650
621;29/12/2010;4;1;82;Actual;62
622;29/12/2010;4;1;83;Actual;217
623;29/12/2010;4;1;84;Actual;180
624;29/12/2010;4;1;85;Actual;174
625;29/12/2010;4;1;87;Actual;990
626;29/12/2010;4;1;89;Actual;176
627;29/12/2010;4;1;90;Actual;270
628;29/12/2010;4;1;91;Actual;-216
629;29/12/2010;4;1;92;Actual;360
630;29/12/2010;4;1;94;Actual;96
631;29/12/2010;5;1;60;Actual;33920
632;29/12/2010;5;1;61;Actual;3731
633;29/12/2010;5;1;62;Actual;2035
634;29/12/2010;5;1;65;Actual;440
635;29/12/2010;5;1;66;Actual;400
636;29/12/2010;5;1;67;Actual;208
637;29/12/2010;5;1;68;Actual;152
638;29/12/2010;5;1;69;Actual;44
639;29/12/2010;5;1;71;Actual;64
640;29/12/2010;5;1;73;Actual;301
641;29/12/2010;5;1;74;Actual;192
642;29/12/2010;5;1;76;Actual;384
643;29/12/2010;5;1;77;Actual;691
644;29/12/2010;5;1;78;Actual;210
645;29/12/2010;5;1;80;Actual;806
646;29/12/2010;5;1;81;Actual;499
647;29/12/2010;5;1;82;Actual;49
648;29/12/2010;5;1;83;Actual;172
649;29/12/2010;5;1;84;Actual;147
650;29/12/2010;5;1;85;Actual;138
651;29/12/2010;5;1;87;Actual;720
652;29/12/2010;5;1;89;Actual;144
653;29/12/2010;5;1;90;Actual;220
654;29/12/2010;5;1;91;Actual;-176
655;29/12/2010;5;1;92;Actual;294
656;29/12/2010;5;1;94;Actual;219
657;29/12/2010;7;1;60;Actual;37080
658;29/12/2010;7;1;61;Actual;2966
659;29/12/2010;7;1;62;Actual;3337
660;29/12/2010;7;1;65;Actual;711
661;29/12/2010;7;1;66;Actual;647
662;29/12/2010;7;1;67;Actual;324
663;29/12/2010;7;1;68;Actual;243
664;29/12/2010;7;1;69;Actual;71
665;29/12/2010;7;1;71;Actual;63
666;29/12/2010;7;1;73;Actual;432
667;29/12/2010;7;1;74;Actual;255
668;29/12/2010;7;1;76;Actual;477
669;29/12/2010;7;1;77;Actual;858
670;29/12/2010;7;1;78;Actual;227
671;29/12/2010;7;1;80;Actual;859
672;29/12/2010;7;1;81;Actual;532
673;29/12/2010;7;1;82;Actual;51
674;29/12/2010;7;1;83;Actual;178
675;29/12/2010;7;1;84;Actual;147
676;29/12/2010;7;1;85;Actual;142
677;29/12/2010;7;1;87;Actual;810
678;29/12/2010;7;1;89;Actual;144
679;29/12/2010;7;1;90;Actual;221
680;29/12/2010;7;1;91;Actual;-177
681;29/12/2010;7;1;92;Actual;295
682;29/12/2010;7;1;94;Actual;273
683;29/12/2010;8;1;60;Actual;48000,46
684;29/12/2010;8;1;61;Actual;4801,17
685;29/12/2010;8;1;62;Actual;3840,55
686;29/12/2010;8;1;65;Actual;861,7
687;29/12/2010;8;1;66;Actual;782,91
688;29/12/2010;8;1;67;Actual;401,09
689;29/12/2010;8;1;68;Actual;292
690;29/12/2010;8;1;69;Actual;87,45
691;29/12/2010;8;1;71;Actual;110,17
692;29/12/2010;8;1;73;Actual;535,94
693;29/12/2010;8;1;74;Actual;352,6
694;29/12/2010;8;1;76;Actual;625,34
695;29/12/2010;8;1;77;Actual;1123,83
696;29/12/2010;8;1;78;Actual;325,33
697;29/12/2010;8;1;80;Actual;1260,2
698;29/12/2010;8;1;81;Actual;779,88
699;29/12/2010;8;1;82;Actual;78,36
700;29/12/2010;8;1;83;Actual;273,81
701;29/12/2010;8;1;84;Actual;235,93
702;29/12/2010;8;1;85;Actual;219,27
703;29/12/2010;8;1;87;Actual;1092,01
704;29/12/2010;8;1;89;Actual;229,87
705;29/12/2010;8;1;90;Actual;352,6
706;29/12/2010;8;1;91;Actual;-280,73
707;29/12/2010;8;1;92;Actual;470,79
708;29/12/2010;8;1;94;Actual;404,12
709;29/12/2010;8;2;60;Actual;24969,73
710;29/12/2010;8;2;61;Actual;2498,1
711;29/12/2010;8;2;62;Actual;1249,59
712;29/12/2010;8;2;65;Actual;255,63
713;29/12/2010;8;2;66;Actual;231,39
714;29/12/2010;8;2;67;Actual;128,36
715;29/12/2010;8;2;68;Actual;91,99
716;29/12/2010;8;2;69;Actual;26,84
717;29/12/2010;8;2;71;Actual;37,45
718;29/12/2010;8;2;73;Actual;198,05
719;29/12/2010;8;2;74;Actual;222,3
720;29/12/2010;8;2;76;Actual;276,84
721;29/12/2010;8;2;77;Actual;496,54
722;29/12/2010;8;2;78;Actual;169,27
723;29/12/2010;8;2;80;Actual;617,76
724;29/12/2010;8;2;81;Actual;382,91
725;29/12/2010;8;2;82;Actual;38,96
726;29/12/2010;8;2;83;Actual;134,42
727;29/12/2010;8;2;84;Actual;114,72
728;29/12/2010;8;2;85;Actual;107,14
729;29/12/2010;8;2;87;Actual;546,55
730;29/12/2010;8;2;89;Actual;111,69
731;29/12/2010;8;2;90;Actual;170,78
732;29/12/2010;8;2;91;Actual;-135,28
733;29/12/2010;8;2;92;Actual;228,36
734;29/12/2010;8;2;94;Actual;198,05
735;29/12/2010;8;2;60;Budget;19508,8
736;29/12/2010;8;2;61;Budget;1885,78
737;29/12/2010;8;2;62;Budget;1540,99
738;29/12/2010;8;2;65;Budget;384,58
739;29/12/2010;8;2;66;Budget;183,34
740;29/12/2010;8;2;67;Budget;143,3
741;29/12/2010;8;2;68;Budget;130,64
742;29/12/2010;8;2;69;Budget;30,6
743;29/12/2010;8;2;71;Budget;49,77
744;29/12/2010;8;2;73;Budget;247
745;29/12/2010;8;2;74;Budget;203,35
746;29/12/2010;8;2;76;Budget;372,16
747;29/12/2010;8;2;77;Budget;512,27
748;29/12/2010;8;2;78;Budget;205,9
749;29/12/2010;8;2;80;Budget;572,8
750;29/12/2010;8;2;81;Budget;357,61
751;29/12/2010;8;2;82;Budget;45,22
752;29/12/2010;8;2;83;Budget;157,11
753;29/12/2010;8;2;84;Budget;83,03
754;29/12/2010;8;2;85;Budget;70,68
755;29/12/2010;8;2;87;Budget;328,89
756;29/12/2010;8;2;89;Budget;133,69
757;29/12/2010;8;2;90;Budget;122,1
758;29/12/2010;8;2;91;Budget;-155,71
759;29/12/2010;8;2;92;Budget;336,08
760;29/12/2010;8;2;94;Budget;200,22
761;29/12/2010;3;7;60;Budget;5750,82
762;29/12/2010;3;7;61;Budget;718,43
763;29/12/2010;3;7;62;Budget;458,63
764;29/12/2010;3;7;65;Budget;113,33
765;29/12/2010;3;7;66;Budget;67,88
766;29/12/2010;3;7;67;Budget;49,23
767;29/12/2010;3;7;68;Budget;18,84
768;29/12/2010;3;7;69;Budget;8,15
769;29/12/2010;3;7;71;Budget;8,74
770;29/12/2010;3;7;73;Budget;43,77
771;29/12/2010;3;7;74;Budget;85,03
772;29/12/2010;3;7;76;Budget;105,03
773;29/12/2010;3;7;77;Budget;160,57
774;29/12/2010;3;7;78;Budget;30,97
775;29/12/2010;3;7;80;Budget;121,87
776;29/12/2010;3;7;81;Budget;73,58
777;29/12/2010;3;7;82;Budget;9,3
778;29/12/2010;3;7;83;Budget;24,62
779;29/12/2010;3;7;84;Budget;16,04
780;29/12/2010;3;7;85;Budget;16,14
781;29/12/2010;3;7;87;Budget;120,39
782;29/12/2010;3;7;89;Budget;45,85
783;29/12/2010;3;7;90;Budget;108,14
784;29/12/2010;3;7;91;Budget;-77,47
785;29/12/2010;3;7;92;Budget;127,67
786;29/12/2010;3;7;94;Budget;65,59
787;29/12/2010;3;7;60;Actual;5520
788;29/12/2010;3;7;61;Actual;497
789;29/12/2010;3;7;62;Actual;331
790;29/12/2010;3;7;65;Actual;81
791;29/12/2010;3;7;66;Actual;74
792;29/12/2010;3;7;67;Actual;38
793;29/12/2010;3;7;68;Actual;29
794;29/12/2010;3;7;69;Actual;8
795;29/12/2010;3;7;71;Actual;9
796;29/12/2010;3;7;73;Actual;57
797;29/12/2010;3;7;74;Actual;86
798;29/12/2010;3;7;76;Actual;71
799;29/12/2010;3;7;77;Actual;128
800;29/12/2010;3;7;78;Actual;39
801;29/12/2010;3;7;80;Actual;143
802;29/12/2010;3;7;81;Actual;89
803;29/12/2010;3;7;82;Actual;9
804;29/12/2010;3;7;83;Actual;30
805;29/12/2010;3;7;84;Actual;25
806;29/12/2010;3;7;85;Actual;24
807;29/12/2010;3;7;87;Actual;135
808;29/12/2010;3;7;89;Actual;48
809;29/12/2010;3;7;90;Actual;73
810;29/12/2010;3;7;91;Actual;-58
811;29/12/2010;3;7;92;Actual;98
812;29/12/2010;3;7;94;Actual;52
813;29/12/2010;6;3;60;Budget;29456,42
814;29/12/2010;6;3;61;Budget;2163,33
815;29/12/2010;6;3;62;Budget;1156,68
816;29/12/2010;6;3;65;Budget;708,15
817;29/12/2010;6;3;66;Budget;372,03
818;29/12/2010;6;3;67;Budget;176,87
819;29/12/2010;6;3;68;Budget;136,04
820;29/12/2010;6;3;69;Budget;58,91
821;29/12/2010;6;3;71;Budget;46,9
822;29/12/2010;6;3;73;Budget;263,21
823;29/12/2010;6;3;74;Budget;90,94
824;29/12/2010;6;3;76;Budget;323,15
825;29/12/2010;6;3;77;Budget;634,68
826;29/12/2010;6;3;78;Budget;224,25
827;29/12/2010;6;3;80;Budget;787,61
828;29/12/2010;6;3;81;Budget;513,22
829;29/12/2010;6;3;82;Budget;32,86
830;29/12/2010;6;3;83;Budget;143,01
831;29/12/2010;6;3;84;Budget;88,23
832;29/12/2010;6;3;85;Budget;143,79
833;29/12/2010;6;3;87;Budget;654,51
834;29/12/2010;6;3;89;Budget;98,5
835;29/12/2010;6;3;90;Budget;245,95
836;29/12/2010;6;3;91;Budget;-191,58
837;29/12/2010;6;3;92;Budget;371,79
838;29/12/2010;6;3;94;Budget;59,35
839;29/12/2010;6;3;60;Actual;22698
840;29/12/2010;6;3;61;Actual;2497
841;29/12/2010;6;3;62;Actual;2042
842;29/12/2010;6;3;65;Actual;468
843;29/12/2010;6;3;66;Actual;426
844;29/12/2010;6;3;67;Actual;211
845;29/12/2010;6;3;68;Actual;158
846;29/12/2010;6;3;69;Actual;47
847;29/12/2010;6;3;71;Actual;35
848;29/12/2010;6;3;73;Actual;281
849;29/12/2010;6;3;74;Actual;167
850;29/12/2010;6;3;76;Actual;310
851;29/12/2010;6;3;77;Actual;558
852;29/12/2010;6;3;78;Actual;154
853;29/12/2010;6;3;80;Actual;602
854;29/12/2010;6;3;81;Actual;372
855;29/12/2010;6;3;82;Actual;37
856;29/12/2010;6;3;83;Actual;130
857;29/12/2010;6;3;84;Actual;112
858;29/12/2010;6;3;85;Actual;104
859;29/12/2010;6;3;87;Actual;527
860;29/12/2010;6;3;89;Actual;168
861;29/12/2010;6;3;90;Actual;259
862;29/12/2010;6;3;91;Actual;-207
863;29/12/2010;6;3;92;Actual;345
864;29/12/2010;6;3;94;Actual;84
865;29/12/2010;6;2;60;Actual;7800
866;29/12/2010;6;2;61;Actual;624
867;29/12/2010;6;2;62;Actual;780
868;29/12/2010;6;2;65;Actual;164
869;29/12/2010;6;2;66;Actual;149
870;29/12/2010;6;2;67;Actual;74
871;29/12/2010;6;2;68;Actual;55
872;29/12/2010;6;2;69;Actual;16
873;29/12/2010;6;2;71;Actual;16
874;29/12/2010;6;2;73;Actual;96
875;29/12/2010;6;2;74;Actual;160
876;29/12/2010;6;2;76;Actual;105
877;29/12/2010;6;2;77;Actual;189
878;29/12/2010;6;2;78;Actual;61
879;29/12/2010;6;2;80;Actual;209
880;29/12/2010;6;2;81;Actual;129
881;29/12/2010;6;2;82;Actual;13
882;29/12/2010;6;2;83;Actual;46
883;29/12/2010;6;2;84;Actual;40
884;29/12/2010;6;2;85;Actual;36
885;29/12/2010;6;2;87;Actual;176
886;29/12/2010;6;2;89;Actual;60
887;29/12/2010;6;2;90;Actual;93
888;29/12/2010;6;2;91;Actual;-74
889;29/12/2010;6;2;92;Actual;124
890;29/12/2010;6;2;94;Actual;29
891;29/12/2010;6;2;60;Budget;5685,83
892;29/12/2010;6;2;61;Budget;833,93
893;29/12/2010;6;2;62;Budget;868,73
894;29/12/2010;6;2;65;Budget;110,36
895;29/12/2010;6;2;66;Budget;217,04
896;29/12/2010;6;2;67;Budget;78,11
897;29/12/2010;6;2;68;Budget;50,62
898;29/12/2010;6;2;69;Budget;22,44
899;29/12/2010;6;2;71;Budget;11,02
900;29/12/2010;6;2;73;Budget;86,27
901;29/12/2010;6;2;74;Budget;198,3
902;29/12/2010;6;2;76;Budget;142,99
903;29/12/2010;6;2;77;Budget;240,45
904;29/12/2010;6;2;78;Budget;56,42
905;29/12/2010;6;2;80;Budget;297,65
906;29/12/2010;6;2;81;Budget;177,61
907;29/12/2010;6;2;82;Budget;8,95
908;29/12/2010;6;2;83;Budget;50,29
909;29/12/2010;6;2;84;Budget;41,74
910;29/12/2010;6;2;85;Budget;36,5
911;29/12/2010;6;2;87;Budget;125,32
912;29/12/2010;6;2;89;Budget;77,96
913;29/12/2010;6;2;90;Budget;110,84
914;29/12/2010;6;2;91;Budget;-73,2
915;29/12/2010;6;2;92;Budget;84,98
916;29/12/2010;6;2;94;Budget;29,81
917;29/12/2010;6;5;60;Budget;12372,32
918;29/12/2010;6;5;61;Budget;1674,45
919;29/12/2010;6;5;62;Budget;1253,25
920;29/12/2010;6;5;65;Budget;137,26
921;29/12/2010;6;5;66;Budget;193,81
922;29/12/2010;6;5;67;Budget;77,71
923;29/12/2010;6;5;68;Budget;46,38
924;29/12/2010;6;5;69;Budget;29,28
925;29/12/2010;6;5;71;Budget;23,18
926;29/12/2010;6;5;73;Budget;83,09
927;29/12/2010;6;5;74;Budget;154,84
928;29/12/2010;6;5;76;Budget;85,07
929;29/12/2010;6;5;77;Budget;339,45
930;29/12/2010;6;5;78;Budget;81,4
931;29/12/2010;6;5;80;Budget;352,66
932;29/12/2010;6;5;81;Budget;194,72
933;29/12/2010;6;5;82;Budget;20,85
934;29/12/2010;6;5;83;Budget;55,88
935;29/12/2010;6;5;84;Budget;40,47
936;29/12/2010;6;5;85;Budget;47,23
937;29/12/2010;6;5;87;Budget;130,26
938;29/12/2010;6;5;89;Budget;104,02
939;29/12/2010;6;5;90;Budget;138,68
940;29/12/2010;6;5;91;Budget;-130,67
941;29/12/2010;6;5;92;Budget;98,49
942;29/12/2010;6;5;94;Budget;38,71
943;29/12/2010;6;5;60;Actual;9984
944;29/12/2010;6;5;61;Actual;1098
945;29/12/2010;6;5;62;Actual;898
946;29/12/2010;6;5;65;Actual;198
947;29/12/2010;6;5;66;Actual;179
948;29/12/2010;6;5;67;Actual;88
949;29/12/2010;6;5;68;Actual;68
950;29/12/2010;6;5;69;Actual;20
951;29/12/2010;6;5;71;Actual;18
952;29/12/2010;6;5;73;Actual;122
953;29/12/2010;6;5;74;Actual;148
954;29/12/2010;6;5;76;Actual;135
955;29/12/2010;6;5;77;Actual;243
956;29/12/2010;6;5;78;Actual;71
957;29/12/2010;6;5;80;Actual;262
958;29/12/2010;6;5;81;Actual;162
959;29/12/2010;6;5;82;Actual;16
960;29/12/2010;6;5;83;Actual;55
961;29/12/2010;6;5;84;Actual;47
962;29/12/2010;6;5;85;Actual;44
963;29/12/2010;6;5;87;Actual;234
964;29/12/2010;6;5;89;Actual;71
965;29/12/2010;6;5;90;Actual;109
966;29/12/2010;6;5;91;Actual;-87
967;29/12/2010;6;5;92;Actual;145
968;29/12/2010;6;5;94;Actual;36
969;29/12/2010;6;4;60;Actual;16692
970;29/12/2010;6;4;61;Actual;1502
971;29/12/2010;6;4;62;Actual;1168
972;29/12/2010;6;4;65;Actual;238
973;29/12/2010;6;4;66;Actual;216
974;29/12/2010;6;4;67;Actual;109
975;29/12/2010;6;4;68;Actual;82
976;29/12/2010;6;4;69;Actual;24
977;29/12/2010;6;4;71;Actual;39
978;29/12/2010;6;4;73;Actual;157
979;29/12/2010;6;4;74;Actual;129
980;29/12/2010;6;4;76;Actual;191
981;29/12/2010;6;4;77;Actual;344
982;29/12/2010;6;4;78;Actual;104
983;29/12/2010;6;4;80;Actual;393
984;29/12/2010;6;4;81;Actual;243
985;29/12/2010;6;4;82;Actual;24
986;29/12/2010;6;4;83;Actual;84
987;29/12/2010;6;4;84;Actual;72
988;29/12/2010;6;4;85;Actual;67
989;29/12/2010;6;4;87;Actual;351
990;29/12/2010;6;4;89;Actual;107
991;29/12/2010;6;4;90;Actual;165
992;29/12/2010;6;4;91;Actual;-132
993;29/12/2010;6;4;92;Actual;220
994;29/12/2010;6;4;94;Actual;55
995;29/12/2010;6;4;60;Budget;16832,47
996;29/12/2010;6;4;61;Budget;1460,88
997;29/12/2010;6;4;62;Budget;1332,68
998;29/12/2010;6;4;65;Budget;237,92
999;29/12/2010;6;4;66;Budget;227,51
1000;29/12/2010;6;4;67;Budget;164,55
1001;29/12/2010;6;4;68;Budget;60,34
1002;29/12/2010;6;4;69;Budget;27,25
1003;29/12/2010;6;4;71;Budget;22,83
1004;29/12/2010;6;4;73;Budget;218,11
1005;29/12/2010;6;4;74;Budget;114,07
1006;29/12/2010;6;4;76;Budget;236,25
1007;29/12/2010;6;4;77;Budget;472,76
1008;29/12/2010;6;4;78;Budget;154,15
1009;29/12/2010;6;4;80;Budget;583,77
1010;29/12/2010;6;4;81;Budget;208,6
1011;29/12/2010;6;4;82;Budget;22,49
1012;29/12/2010;6;4;83;Budget;76,26
1013;29/12/2010;6;4;84;Budget;86,44
1014;29/12/2010;6;4;85;Budget;68,54
1015;29/12/2010;6;4;87;Budget;222,48
1016;29/12/2010;6;4;89;Budget;162,21
1017;29/12/2010;6;4;90;Budget;207,22
1018;29/12/2010;6;4;91;Budget;-180,34
1019;29/12/2010;6;4;92;Budget;320,97
1020;29/12/2010;6;4;94;Budget;47,16
1021;29/01/2011;8;6;52;Actual;23090,91
1022;29/01/2011;8;6;53;Actual;5772,4
1023;29/01/2011;8;6;54;Actual;211,69
1024;29/01/2011;8;6;56;Actual;195238,05
1025;29/01/2011;8;6;57;Actual;4810,26
1026;29/01/2011;8;6;60;Actual;24000,01
1027;29/01/2011;8;6;61;Actual;2160,21
1028;29/01/2011;8;6;62;Actual;2160,21
1029;29/01/2011;8;6;63;Actual;17318,07
1030;29/01/2011;8;6;65;Actual;455,64
1031;29/01/2011;8;6;66;Actual;414,73
1032;29/01/2011;8;6;67;Actual;207,15
1033;29/01/2011;8;6;68;Actual;158,66
1034;29/01/2011;8;6;69;Actual;46,54
1035;29/01/2011;8;6;71;Actual;31,38
1036;29/01/2011;8;6;72;Actual;1154,13
1037;29/01/2011;8;6;73;Actual;284,42
1038;29/01/2011;8;6;74;Actual;345,03
1039;29/01/2011;8;6;76;Actual;5117,84
1040;29/01/2011;8;6;77;Actual;567,76
1041;29/01/2011;8;6;78;Actual;196,54
1042;29/01/2011;8;6;80;Actual;701,09
1043;29/01/2011;8;6;81;Actual;434,42
1044;29/01/2011;8;6;82;Actual;46,54
1045;29/01/2011;8;6;83;Actual;158,66
1046;29/01/2011;8;6;84;Actual;145,02
1047;29/01/2011;8;6;85;Actual;126,84
1048;29/01/2011;8;6;87;Actual;546,55
1049;29/01/2011;8;6;89;Actual;141,99
1050;29/01/2011;8;6;90;Actual;216,24
1051;29/01/2011;8;6;91;Actual;-171,64
1052;29/01/2011;8;6;92;Actual;288,97
1053;29/01/2011;8;6;94;Actual;62608,31
1054;29/01/2011;8;6;51;Actual;577260,32
1055;29/01/2011;7;6;52;Actual;11730
1056;29/01/2011;7;6;53;Actual;3910
1057;29/01/2011;7;6;56;Actual;122573
1058;29/01/2011;7;6;57;Actual;13034
1059;29/01/2011;7;6;60;Actual;28280
1060;29/01/2011;7;6;61;Actual;2545
1061;29/01/2011;7;6;62;Actual;2545
1062;29/01/2011;7;6;63;Actual;15640
1063;29/01/2011;7;6;65;Actual;574
1064;29/01/2011;7;6;66;Actual;522
1065;29/01/2011;7;6;67;Actual;259
1066;29/01/2011;7;6;68;Actual;196
1067;29/01/2011;7;6;69;Actual;57
1068;29/01/2011;7;6;71;Actual;56
1069;29/01/2011;7;6;72;Actual;782
1070;29/01/2011;7;6;73;Actual;345
1071;29/01/2011;7;6;74;Actual;255
1072;29/01/2011;7;6;76;Actual;3721
1073;29/01/2011;7;6;77;Actual;674
1074;29/01/2011;7;6;78;Actual;185
1075;29/01/2011;7;6;80;Actual;705
1076;29/01/2011;7;6;81;Actual;436
1077;29/01/2011;7;6;82;Actual;43
1078;29/01/2011;7;6;83;Actual;151
1079;29/01/2011;7;6;84;Actual;128
1080;29/01/2011;7;6;85;Actual;121
1081;29/01/2011;7;6;87;Actual;630
1082;29/01/2011;7;6;89;Actual;125
1083;29/01/2011;7;6;90;Actual;193
1084;29/01/2011;7;6;91;Actual;-154
1085;29/01/2011;7;6;92;Actual;257
1086;29/01/2011;7;6;94;Actual;36299
1087;29/01/2011;7;6;51;Actual;391021
1088;29/01/2011;3;6;52;Actual;6525
1089;29/01/2011;3;6;53;Actual;5220
1090;29/01/2011;3;6;56;Actual;56580
1091;29/01/2011;3;6;60;Actual;15040
1092;29/01/2011;3;6;61;Actual;1805
1093;29/01/2011;3;6;62;Actual;1504
1094;29/01/2011;3;6;63;Actual;2610
1095;29/01/2011;3;6;65;Actual;344
1096;29/01/2011;3;6;66;Actual;313
1097;29/01/2011;3;6;67;Actual;156
1098;29/01/2011;3;6;68;Actual;116
1099;29/01/2011;3;6;69;Actual;34
1100;29/01/2011;3;6;71;Actual;28
1101;29/01/2011;3;6;72;Actual;131
1102;29/01/2011;3;6;73;Actual;203
1103;29/01/2011;3;6;74;Actual;135
1104;29/01/2011;3;6;76;Actual;787
1105;29/01/2011;3;6;77;Actual;392
1106;29/01/2011;3;6;78;Actual;113
1107;29/01/2011;3;6;80;Actual;454
1108;29/01/2011;3;6;81;Actual;281
1109;29/01/2011;3;6;82;Actual;29
1110;29/01/2011;3;6;83;Actual;102
1111;29/01/2011;3;6;84;Actual;92
1112;29/01/2011;3;6;85;Actual;82
1113;29/01/2011;3;6;87;Actual;360
1114;29/01/2011;3;6;89;Actual;179
1115;29/01/2011;3;6;90;Actual;276
1116;29/01/2011;3;6;91;Actual;-221
1117;29/01/2011;3;6;92;Actual;368
1118;29/01/2011;3;6;94;Actual;6860
1119;29/01/2011;3;6;51;Actual;130511
1120;29/01/2011;5;6;52;Actual;25756
1121;29/01/2011;5;6;53;Actual;16097
1122;29/01/2011;5;6;54;Actual;707
1123;29/01/2011;5;6;56;Actual;82201
1124;29/01/2011;5;6;57;Actual;8048
1125;29/01/2011;5;6;60;Actual;24960
1126;29/01/2011;5;6;61;Actual;1996
1127;29/01/2011;5;6;62;Actual;1497
1128;29/01/2011;5;6;63;Actual;16097
1129;29/01/2011;5;6;65;Actual;306
1130;29/01/2011;5;6;66;Actual;278
1131;29/01/2011;5;6;67;Actual;144
1132;29/01/2011;5;6;68;Actual;108
1133;29/01/2011;5;6;69;Actual;31
1134;29/01/2011;5;6;71;Actual;60
1135;29/01/2011;5;6;72;Actual;321
1136;29/01/2011;5;6;73;Actual;218
1137;29/01/2011;5;6;74;Actual;175
1138;29/01/2011;5;6;76;Actual;2703
1139;29/01/2011;5;6;77;Actual;507
1140;29/01/2011;5;6;78;Actual;162
1141;29/01/2011;5;6;80;Actual;617
1142;29/01/2011;5;6;81;Actual;382
1143;29/01/2011;5;6;82;Actual;38
1144;29/01/2011;5;6;83;Actual;132
1145;29/01/2011;5;6;84;Actual;114
1146;29/01/2011;5;6;85;Actual;105
1147;29/01/2011;5;6;87;Actual;540
1148;29/01/2011;5;6;89;Actual;111
1149;29/01/2011;5;6;90;Actual;171
1150;29/01/2011;5;6;91;Actual;-137
1151;29/01/2011;5;6;92;Actual;228
1152;29/01/2011;5;6;94;Actual;29118
1153;29/01/2011;5;6;51;Actual;321957
1154;29/01/2011;4;6;52;Actual;15733
1155;29/01/2011;4;6;53;Actual;7866
1156;29/01/2011;4;6;56;Actual;87872
1157;29/01/2011;4;6;57;Actual;6555
1158;29/01/2011;4;6;60;Actual;21840
1159;29/01/2011;4;6;61;Actual;1965
1160;29/01/2011;4;6;62;Actual;2184
1161;29/01/2011;4;6;63;Actual;10488
1162;29/01/2011;4;6;65;Actual;540
1163;29/01/2011;4;6;66;Actual;491
1164;29/01/2011;4;6;67;Actual;240
1165;29/01/2011;4;6;68;Actual;180
1166;29/01/2011;4;6;69;Actual;54
1167;29/01/2011;4;6;71;Actual;48
1168;29/01/2011;4;6;72;Actual;524
1169;29/01/2011;4;6;73;Actual;312
1170;29/01/2011;4;6;74;Actual;271
1171;29/01/2011;4;6;76;Actual;2637
1172;29/01/2011;4;6;77;Actual;594
1173;29/01/2011;4;6;78;Actual;177
1174;29/01/2011;4;6;80;Actual;680
1175;29/01/2011;4;6;81;Actual;421
1176;29/01/2011;4;6;82;Actual;44
1177;29/01/2011;4;6;83;Actual;154
1178;29/01/2011;4;6;84;Actual;139
1179;29/01/2011;4;6;85;Actual;123
1180;29/01/2011;4;6;87;Actual;540
1181;29/01/2011;4;6;89;Actual;136
1182;29/01/2011;4;6;90;Actual;208
1183;29/01/2011;4;6;91;Actual;-166
1184;29/01/2011;4;6;92;Actual;278
1185;29/01/2011;4;6;94;Actual;7818
1186;29/01/2011;4;6;51;Actual;262220
1187;29/01/2011;6;6;52;Actual;7300
1188;29/01/2011;6;6;53;Actual;7300
1189;29/01/2011;6;6;54;Actual;1219
1190;29/01/2011;6;6;56;Actual;92016
1191;29/01/2011;6;6;57;Actual;9125
1192;29/01/2011;6;6;60;Actual;16692
1193;29/01/2011;6;6;61;Actual;1335
1194;29/01/2011;6;6;62;Actual;1335
1195;29/01/2011;6;6;63;Actual;11863
1196;29/01/2011;6;6;65;Actual;273
1197;29/01/2011;6;6;66;Actual;248
1198;29/01/2011;6;6;67;Actual;125
1199;29/01/2011;6;6;68;Actual;94
1200;29/01/2011;6;6;69;Actual;27
1201;29/01/2011;6;6;71;Actual;20
1202;29/01/2011;6;6;72;Actual;949
1203;29/01/2011;6;6;73;Actual;172
1204;29/01/2011;6;6;74;Actual;144
1205;29/01/2011;6;6;76;Actual;2135
1206;29/01/2011;6;6;77;Actual;358
1207;29/01/2011;6;6;78;Actual;107
1208;29/01/2011;6;6;80;Actual;405
1209;29/01/2011;6;6;81;Actual;251
1210;29/01/2011;6;6;82;Actual;25
1211;29/01/2011;6;6;83;Actual;88
1212;29/01/2011;6;6;84;Actual;77
1213;29/01/2011;6;6;85;Actual;71
1214;29/01/2011;6;6;87;Actual;351
1215;29/01/2011;6;6;89;Actual;116
1216;29/01/2011;6;6;90;Actual;178
1217;29/01/2011;6;6;91;Actual;-142
1218;29/01/2011;6;6;92;Actual;237
1219;29/01/2011;6;6;94;Actual;10695
1220;29/01/2011;6;6;51;Actual;365039
1221;29/01/2011;6;6;52;Budget;7314
1222;29/01/2011;6;6;53;Budget;7534,53
1223;29/01/2011;6;6;54;Budget;776,36
1224;29/01/2011;6;6;56;Budget;84662,48
1225;29/01/2011;6;6;57;Budget;9772,12
1226;29/01/2011;6;6;60;Budget;23918,23
1227;29/01/2011;6;6;61;Budget;1647,41
1228;29/01/2011;6;6;62;Budget;1998,18
1229;29/01/2011;6;6;63;Budget;8146,83
1230;29/01/2011;6;6;65;Budget;265,24
1231;29/01/2011;6;6;66;Budget;315,64
1232;29/01/2011;6;6;67;Budget;135,81
1233;29/01/2011;6;6;68;Budget;127,3
1234;29/01/2011;6;6;69;Budget;26,98
1235;29/01/2011;6;6;71;Budget;21,78
1236;29/01/2011;6;6;72;Budget;1157,13
1237;29/01/2011;6;6;73;Budget;196,83
1238;29/01/2011;6;6;74;Budget;93,13
1239;29/01/2011;6;6;76;Budget;2823,7
