SalesHeaderKey;SalesOrderNumber;OrderDate;DueDate;ShipDate;CustomerKey;RegionKey;DiscountAmount;TotalAmount;SalesAmount
552;SO51122;28/12/2012;09/01/2013;04/01/2013;4;4;2005,66;60848,78;58843,12
464;SO51849;28/01/2013;09/02/2013;04/02/2013;529;4;293,86;10805,37;10511,51
96;SO57034;30/04/2013;12/05/2013;07/05/2013;328;4;2358,16;76571,59;74213,43
272;SO57085;30/04/2013;12/05/2013;07/05/2013;167;4;1001,44;26886,47;25885,03
144;SO63201;31/07/2013;12/08/2013;07/08/2013;328;4;2098,00;73270,51;71172,51
186;SO67320;29/09/2013;11/10/2013;06/10/2013;166;4;1736,20;52815,31;51079,11
212;SO69545;29/10/2013;10/11/2013;05/11/2013;436;4;1703,52;63850,15;62146,63
393;SO46624;29/12/2011;10/01/2012;05/01/2012;437;4;946,80;37668,03;36721,23
1;SO46648;29/12/2011;10/01/2012;05/01/2012;184;4;1784,08;57248,21;55464,13
341;SO47024;29/01/2012;10/02/2012;05/02/2012;435;4;1182,14;45845,45;44663,31
452;SO47039;29/01/2012;10/02/2012;05/02/2012;385;4;1242,18;32903,13;31660,95
357;SO47400;29/02/2012;12/03/2012;07/03/2012;133;4;2798,28;103584,96;100786,68
455;SO47427;29/02/2012;12/03/2012;07/03/2012;648;4;1079,84;34400,89;33321,05
349;SO47434;29/02/2012;12/03/2012;07/03/2012;61;4;1114,14;37289,59;36175,45
325;SO47438;29/02/2012;12/03/2012;07/03/2012;21;4;1463,00;56590,56;55127,55
438;SO47458;29/02/2012;12/03/2012;07/03/2012;457;4;1409,46;55607,58;54198,12
225;SO48066;30/04/2012;12/05/2012;07/05/2012;385;4;1145,30;39130,25;37984,95
214;SO48069;30/04/2012;12/05/2012;07/05/2012;309;4;2381,94;66455,02;64073,08
423;SO48370;30/05/2012;11/06/2012;06/06/2012;648;4;971,90;36234,34;35262,44
138;SO48373;30/05/2012;11/06/2012;06/06/2012;61;4;1047,66;38235,73;37188,07
129;SO48375;30/05/2012;11/06/2012;06/06/2012;75;4;758,82;30039,14;29280,32
149;SO48384;30/05/2012;11/06/2012;06/06/2012;608;4;1079,86;67778,51;66698,65
163;SO48396;30/05/2012;11/06/2012;06/06/2012;490;4;988,18;31548,65;30560,47
407;SO48397;30/05/2012;11/06/2012;06/06/2012;457;4;680,42;30460,41;29779,99
59;SO48758;30/06/2012;12/07/2012;07/07/2012;475;4;1364,70;40230,98;38866,28
456;SO49152;31/07/2012;12/08/2012;07/08/2012;345;4;750,82;23097,02;22346,20
498;SO49515;28/08/2012;09/09/2012;04/09/2012;490;4;810,56;29669,60;28859,04
84;SO49533;28/08/2012;09/09/2012;04/09/2012;75;4;761,42;26461,10;25699,68
284;SO49540;28/08/2012;09/09/2012;04/09/2012;21;4;536,70;17254,00;16717,30
566;SO49541;28/08/2012;09/09/2012;04/09/2012;608;4;1220,42;36603,14;35382,72
146;SO49831;28/09/2012;10/10/2012;05/10/2012;475;4;1397,02;48003,56;46606,54
470;SO49832;28/09/2012;10/10/2012;05/10/2012;437;4;1114,20;36211,43;35097,23
308;SO50282;28/10/2012;09/11/2012;04/11/2012;345;4;1087,98;33591,93;32503,95
121;SO50292;28/10/2012;09/11/2012;04/11/2012;435;4;1532,54;41211,61;39679,07
134;SO50294;28/10/2012;09/11/2012;04/11/2012;312;4;710,34;29991,15;29280,81
465;SO50301;28/10/2012;09/11/2012;04/11/2012;385;4;983,98;42534,18;41550,21
105;SO50310;28/10/2012;09/11/2012;04/11/2012;309;4;1565,96;70067,51;68501,55
550;SO50702;28/11/2012;10/12/2012;05/12/2012;187;4;1021,10;34930,47;33909,37
546;SO50720;28/11/2012;10/12/2012;05/12/2012;490;4;846,00;27105,93;26259,93
174;SO50749;28/11/2012;10/12/2012;05/12/2012;21;4;704,10;25585,06;24880,96
228;SO50753;28/11/2012;10/12/2012;05/12/2012;608;4;1530,80;52108,78;50577,98
110;SO44768;31/05/2011;12/06/2011;07/06/2011;647;4;733,62;21596,21;20862,59
192;SO43873;29/01/2011;10/02/2011;05/02/2011;78;4;1318,54;41250,44;39931,90
202;SO44538;01/05/2011;13/05/2011;08/05/2011;167;4;1510,76;57804,97;56294,21
217;SO44755;31/05/2011;12/06/2011;07/06/2011;273;4;936,08;28416,40;27480,32
303;SO44521;01/05/2011;13/05/2011;08/05/2011;240;4;955,72;26112,21;25156,48
565;SO43904;29/01/2011;10/02/2011;05/02/2011;255;4;385,04;11361,27;10976,23
623;SO44087;01/03/2011;13/03/2011;08/03/2011;96;4;49,28;5007,72;4958,44
399;SO45060;01/07/2011;13/07/2011;08/07/2011;203;4;835,48;23946,49;23111,01
548;SO45070;01/07/2011;13/07/2011;08/07/2011;166;4;1023,90;28091,42;27067,52
593;SO45332;01/08/2011;13/08/2011;08/08/2011;255;4;871,70;27877,43;27005,73
290;SO45813;29/09/2011;11/10/2011;06/10/2011;221;4;935,48;32245,75;31310,27
132;SO46057;29/10/2011;10/11/2011;05/11/2011;78;4;2088,58;62359,90;60271,32
152;SO46058;29/10/2011;10/11/2011;05/11/2011;240;4;882,48;30181,71;29299,23
248;SO46101;29/10/2011;10/11/2011;05/11/2011;403;4;1095,92;28097,08;27001,16
480;SO46660;29/12/2011;10/01/2012;05/01/2012;166;4;4210,62;119415,20;115204,58
304;SO47027;29/01/2012;10/02/2012;05/02/2012;436;4;2720,70;105375,23;102654,53
479;SO47712;30/03/2012;11/04/2012;06/04/2012;166;4;2921,70;99759,34;96837,64
39;SO49099;31/07/2012;12/08/2012;07/08/2012;328;4;1755,96;78580,12;76824,16
337;SO49160;31/07/2012;12/08/2012;07/08/2012;403;4;1762,14;50953,32;49191,18
117;SO51829;28/01/2013;09/02/2013;04/02/2013;563;4;275,32;10277,01;10001,69
5;SO53459;28/02/2013;12/03/2013;07/03/2013;582;4;1120,08;30487,97;29367,89
350;SO53476;28/02/2013;12/03/2013;07/03/2013;186;4;395,44;13751,41;13355,97
211;SO53496;28/02/2013;12/03/2013;07/03/2013;295;4;127,24;4132,85;4005,61
442;SO53539;28/02/2013;12/03/2013;07/03/2013;59;4;529,86;18320,40;17790,54
293;SO43912;29/01/2011;10/02/2011;05/02/2011;403;4;340,52;13078,27;12737,75
345;SO43865;29/01/2011;10/02/2011;05/02/2011;328;4;416,60;13196,05;12779,46
481;SO44770;31/05/2011;12/06/2011;07/06/2011;365;4;285,68;10382,86;10097,18
663;SO44089;01/03/2011;13/03/2011;08/03/2011;114;4;84,24;2097,29;2013,05
695;SO45286;01/08/2011;13/08/2011;08/08/2011;259;4;152,62;3846,88;3694,26
270;SO46340;29/11/2011;11/12/2011;06/12/2011;580;4;113,56;3887,95;3774,39
147;SO46343;29/11/2011;11/12/2011;06/12/2011;273;4;900,10;29522,69;28622,60
501;SO46366;29/11/2011;11/12/2011;06/12/2011;674;4;162,80;6094,36;5931,56
660;SO46342;29/11/2011;11/12/2011;06/12/2011;581;4;602,14;20004,26;19402,12
467;SO46362;29/11/2011;11/12/2011;06/12/2011;187;4;614,76;17762,21;17147,45
326;SO46364;29/11/2011;11/12/2011;06/12/2011;366;4;949,10;40105,64;39156,54
493;SO46370;29/11/2011;11/12/2011;06/12/2011;648;4;804,06;32355,59;31551,53
522;SO46374;29/11/2011;11/12/2011;06/12/2011;75;4;541,38;16189,34;15647,96
296;SO46380;29/11/2011;11/12/2011;06/12/2011;608;4;1266,44;58422,60;57156,16
389;SO59029;30/05/2013;11/06/2013;06/06/2013;648;4;688,72;19932,45;19243,73
208;SO59068;30/05/2013;11/06/2013;06/06/2013;490;4;2026,40;68642,72;66616,32
204;SO65232;29/08/2013;10/09/2013;05/09/2013;490;4;1340,68;39225,17;37884,49
750;SO65291;29/08/2013;10/09/2013;05/09/2013;291;4;91,04;2783,99;2692,95
246;SO65315;29/08/2013;10/09/2013;05/09/2013;21;4;761,62;23774,14;23012,52
538;SO71924;29/11/2013;11/12/2013;06/12/2013;291;4;128,12;2942,42;2814,30
741;SO57174;30/04/2013;12/05/2013;07/05/2013;607;4;94,72;5721,77;5627,05
729;SO63243;31/07/2013;12/08/2013;07/08/2013;607;4;231,08;5020,24;4789,16
403;SO46347;29/11/2011;11/12/2011;06/12/2011;473;4;31,46;1144,50;1113,04
13;SO46377;29/11/2011;11/12/2011;06/12/2011;3;4;389,82;9853,78;9463,96
62;SO47028;29/01/2012;10/02/2012;05/02/2012;312;4;1192,90;39992,94;38800,04
547;SO47034;29/01/2012;10/02/2012;05/02/2012;257;4;2035,40;68027,05;65991,65
600;SO47404;29/02/2012;12/03/2012;07/03/2012;647;4;174,50;4868,66;4694,16
89;SO48049;30/04/2012;12/05/2012;07/05/2012;312;4;1593,98;41010,33;39416,35
489;SO50719;28/11/2012;10/12/2012;05/12/2012;349;4;18,80;425,86;407,06
513;SO50744;28/11/2012;10/12/2012;05/12/2012;25;4;53,18;2009,37;1956,19
230;SO67273;29/09/2013;11/10/2013;06/10/2013;475;4;1630,54;54081,18;52450,64
240;SO71882;29/11/2013;11/12/2013;06/12/2013;75;4;627,72;31921,79;31294,07
128;SO71952;29/11/2013;11/12/2013;06/12/2013;490;4;1269,32;67404,90;66135,58
31;SO46942;29/01/2012;10/02/2012;05/02/2012;583;4;108,36;4364,27;4255,91
385;SO47417;29/02/2012;12/03/2012;07/03/2012;187;4;1704,48;49342,29;47637,81
44;SO47435;29/02/2012;12/03/2012;07/03/2012;75;4;1437,66;47902,17;46464,51
392;SO47441;29/02/2012;12/03/2012;07/03/2012;608;4;3765,80;113726,74;109960,94
234;SO47677;30/03/2012;11/04/2012;06/04/2012;475;4;1647,36;41683,57;40036,21
315;SO48380;30/05/2012;11/06/2012;06/06/2012;21;4;1078,34;33099,43;32021,09
391;SO49125;31/07/2012;12/08/2012;07/08/2012;435;4;732,08;24252,09;23520,01
328;SO49132;31/07/2012;12/08/2012;07/08/2012;312;4;1081,90;31144,04;30062,14
572;SO49483;28/08/2012;09/09/2012;04/09/2012;457;4;129,64;6125,17;5995,53
669;SO49527;28/08/2012;09/09/2012;04/09/2012;648;4;1021,78;34916,43;33894,65
114;SO49851;28/09/2012;10/10/2012;05/10/2012;184;4;834,84;37240,17;36405,33
97;SO50745;28/11/2012;10/12/2012;05/12/2012;61;4;1001,72;33997,36;32995,64
532;SO46617;29/12/2011;10/01/2012;05/01/2012;383;4;147,06;4289,36;4142,30
564;SO47350;29/02/2012;12/03/2012;07/03/2012;277;4;75,78;5717,13;5641,35
365;SO47990;30/04/2012;12/05/2012;07/05/2012;328;4;3501,46;100216,53;96715,07
434;SO49444;28/08/2012;09/09/2012;04/09/2012;647;4;237,76;6509,25;6271,49
726;SO49462;28/08/2012;09/09/2012;04/09/2012;609;4;27,94;648,91;620,97
324;SO49884;28/09/2012;10/10/2012;05/10/2012;166;4;2783,86;98266,66;95482,80
444;SO50663;28/11/2012;10/12/2012;05/12/2012;24;4;2365,00;88148,61;85783,61
176;SO50725;28/11/2012;10/12/2012;05/12/2012;473;4;137,72;4392,00;4254,28
646;SO55235;30/03/2013;11/04/2013;06/04/2013;421;4;13,64;595,34;581,70
184;SO55249;30/03/2013;11/04/2013;06/04/2013;475;4;1510,12;51439,46;49929,34
378;SO63212;31/07/2013;12/08/2013;07/08/2013;385;4;920,68;23989,86;23069,18
584;SO67330;29/09/2013;11/10/2013;06/10/2013;94;4;13,12;702,23;689,11
398;SO69536;29/10/2013;10/11/2013;05/11/2013;435;4;1128,26;40638,25;39509,99
67;SO51090;28/12/2012;09/01/2013;04/01/2013;475;4;2438,20;77500,30;75062,10
131;SO57138;30/04/2013;12/05/2013;07/05/2013;385;4;711,74;25604,63;24892,89
80;SO51126;28/12/2012;09/01/2013;04/01/2013;205;4;3250,66;116784,68;113534,02
15;SO67305;29/09/2013;11/10/2013;06/10/2013;599;4;3676,24;116730,56;113054,32
632;SO57172;30/04/2013;12/05/2013;07/05/2013;563;4;193,76;6037,44;5843,68
709;SO71911;29/11/2013;11/12/2013;06/12/2013;112;4;201,32;5496,02;5294,70
137;SO46625;29/12/2011;10/01/2012;05/01/2012;475;4;1656,64;45092,90;43436,26
191;SO47049;29/01/2012;10/02/2012;05/02/2012;345;4;1466,84;46321,89;44855,05
576;SO47420;29/02/2012;12/03/2012;07/03/2012;151;4;3,98;491,41;487,43
583;SO47676;30/03/2012;11/04/2012;06/04/2012;437;4;742,70;29482,06;28739,36
366;SO47045;29/01/2012;10/02/2012;05/02/2012;309;4;2136,54;72107,81;69971,27
112;SO48071;30/04/2012;12/05/2012;07/05/2012;345;4;1351,78;34271,42;32919,64
267;SO49532;28/08/2012;09/09/2012;04/09/2012;61;4;1490,12;40310,02;38819,90
718;SO50695;28/11/2012;10/12/2012;05/12/2012;291;4;23,16;418,51;395,35
529;SO50743;28/11/2012;10/12/2012;05/12/2012;648;4;1285,98;31207,09;29921,11
286;SO47456;29/02/2012;12/03/2012;07/03/2012;490;4;1581,60;48294,23;46712,63
521;SO49528;28/08/2012;09/09/2012;04/09/2012;25;4;12,20;803,03;790,83
348;SO50688;28/11/2012;10/12/2012;05/12/2012;133;4;1612,52;58372,40;56759,88
471;SO50724;28/11/2012;10/12/2012;05/12/2012;457;4;779,38;22107,00;21327,62
221;SO45074;01/07/2011;13/07/2011;08/07/2011;221;4;742,92;24030,57;23287,66
351;SO51153;28/12/2012;09/01/2013;04/01/2013;166;4;2886,88;91053,00;88166,12
64;SO51795;28/01/2013;09/02/2013;04/02/2013;77;4;300,66;7633,06;7332,40
111;SO51855;28/01/2013;09/02/2013;04/02/2013;436;4;1964,76;72632,77;70668,01
342;SO53586;28/02/2013;12/03/2013;07/03/2013;674;4;92,82;2760,44;2667,62
319;SO58935;30/05/2013;11/06/2013;06/06/2013;473;4;62,20;1414,75;1352,55
247;SO69527;29/10/2013;10/11/2013;05/11/2013;257;4;806,52;27710,13;26903,61
377;SO71811;29/11/2013;11/12/2013;06/12/2013;473;4;70,66;2567,05;2496,39
461;SO71815;29/11/2013;11/12/2013;06/12/2013;276;4;36,74;926,92;890,18
316;SO44092;01/03/2011;13/03/2011;08/03/2011;273;4;123,62;4075,03;3951,41
405;SO47369;29/02/2012;12/03/2012;07/03/2012;239;4;4568,88;141523,93;136955,05
352;SO47425;29/02/2012;12/03/2012;07/03/2012;674;4;89,48;3934,06;3844,58
621;SO49478;28/08/2012;09/09/2012;04/09/2012;311;4;12,34;1833,89;1821,55
256;SO50672;28/11/2012;10/12/2012;05/12/2012;239;4;2579,46;79042,19;76462,73
28;SO47032;29/01/2012;10/02/2012;05/02/2012;313;4;163,08;5273,23;5110,15
265;SO49498;28/08/2012;09/09/2012;04/09/2012;239;4;2165,22;57161,06;54995,84
177;SO51844;28/01/2013;09/02/2013;04/02/2013;313;4;121,14;5075,03;4953,89
459;SO53598;28/02/2013;12/03/2013;07/03/2013;277;4;76,18;3796,33;3720,15
6;SO53607;28/02/2013;12/03/2013;07/03/2013;5;4;409,62;15369,76;14960,15
422;SO59030;30/05/2013;11/06/2013;06/06/2013;6;4;19,50;441,92;422,42
594;SO65287;29/08/2013;10/09/2013;05/09/2013;6;4;13,36;453,25;439,89
94;SO71915;29/11/2013;11/12/2013;06/12/2013;6;4;72,50;1732,89;1660,39
644;SO47016;29/01/2012;10/02/2012;05/02/2012;529;4;276,12;7804,47;7528,35
401;SO48041;30/04/2012;12/05/2012;07/05/2012;529;4;285,96;10151,68;9865,72
527;SO50249;28/10/2012;09/11/2012;04/11/2012;529;4;492,22;14251,54;13759,32
387;SO51165;28/12/2012;09/01/2013;04/01/2013;241;4;114,50;6119,73;6005,23
384;SO53550;28/02/2013;12/03/2013;07/03/2013;649;4;345,52;10687,85;10342,33
484;SO53602;28/02/2013;12/03/2013;07/03/2013;165;4;3,52;710,38;706,86
664;SO55315;30/03/2013;11/04/2013;06/04/2013;241;4;60,16;3589,79;3529,63
123;SO57029;30/04/2013;12/05/2013;07/05/2013;259;4;127,40;5562,87;5435,47
222;SO57128;30/04/2013;12/05/2013;07/05/2013;345;4;1320,34;40829,65;39509,31
577;SO58977;30/05/2013;11/06/2013;06/06/2013;59;4;198,16;10074,06;9875,90
288;SO59036;30/05/2013;11/06/2013;06/06/2013;165;4;52,42;1715,56;1663,14
655;SO61212;30/06/2013;12/07/2013;07/07/2013;95;4;248,56;8070,41;7821,85
251;SO61247;30/06/2013;12/07/2013;07/07/2013;292;4;40,22;3263,35;3223,13
491;SO63146;31/07/2013;12/08/2013;07/08/2013;259;4;191,76;4528,73;4336,97
658;SO63288;31/07/2013;12/08/2013;07/08/2013;563;4;255,10;9183,67;8928,57
468;SO65184;29/08/2013;10/09/2013;05/09/2013;186;4;278,72;10723,99;10445,27
518;SO65277;29/08/2013;10/09/2013;05/09/2013;201;4;213,02;9197,12;8984,10
81;SO65300;29/08/2013;10/09/2013;05/09/2013;165;4;71,32;1352,68;1281,36
187;SO69409;29/10/2013;10/11/2013;05/11/2013;259;4;238,74;6979,66;6740,92
29;SO69411;29/10/2013;10/11/2013;05/11/2013;77;4;138,10;3793,26;3655,16
24;SO69501;29/10/2013;10/11/2013;05/11/2013;345;4;903,72;35812,37;34908,65
454;SO71863;29/11/2013;11/12/2013;06/12/2013;649;4;76,02;2778,29;2702,27
333;SO71901;29/11/2013;11/12/2013;06/12/2013;165;4;43,62;2127,52;2083,90
118;SO71903;29/11/2013;11/12/2013;06/12/2013;201;4;181,54;3595,19;3413,65
671;SO45044;01/07/2011;13/07/2011;08/07/2011;511;4;187,04;5056,75;4869,71
441;SO46634;29/12/2011;10/01/2012;05/01/2012;491;4;29,34;803,69;774,34
530;SO47035;29/01/2012;10/02/2012;05/02/2012;528;4;26,58;2647,03;2620,45
122;SO47700;30/03/2012;11/04/2012;06/04/2012;184;4;959,30;35153,20;34193,90
320;SO48052;30/04/2012;12/05/2012;07/05/2012;435;4;621,34;24644,23;24022,89
684;SO48315;30/05/2012;11/06/2012;06/06/2012;349;4;11,12;250,83;239,71
473;SO48341;30/05/2012;11/06/2012;06/06/2012;133;4;1885,76;70065,92;68180,16
617;SO48362;30/05/2012;11/06/2012;06/06/2012;151;4;3,44;275,39;271,95
502;SO48767;30/06/2012;12/07/2012;07/07/2012;437;4;679,84;26717,65;26037,81
254;SO49472;28/08/2012;09/09/2012;04/09/2012;187;4;448,06;14819,64;14371,58
14;SO50747;28/11/2012;10/12/2012;05/12/2012;75;4;1241,56;36204,20;34962,64
155;SO53614;28/02/2013;12/03/2013;07/03/2013;21;4;1565,36;61268,16;59702,80
74;SO65209;29/08/2013;10/09/2013;05/09/2013;187;4;204,62;12552,20;12347,58
462;SO71899;29/11/2013;11/12/2013;06/12/2013;25;4;62,56;1901,41;1838,85
182;SO47374;29/02/2012;12/03/2012;07/03/2012;23;4;900,66;28923,11;28022,45
339;SO47407;29/02/2012;12/03/2012;07/03/2012;291;4;90,64;2521,70;2431,06
429;SO47972;30/04/2012;12/05/2012;07/05/2012;583;4;120,92;3048,53;2927,61
41;SO47989;30/04/2012;12/05/2012;07/05/2012;77;4;253,34;7477,60;7224,26
119;SO48313;30/05/2012;11/06/2012;06/06/2012;23;4;470,80;13301,52;12830,72
751;SO48346;30/05/2012;11/06/2012;06/06/2012;291;4;101,68;2458,92;2357,24
383;SO48356;30/05/2012;11/06/2012;06/06/2012;187;4;738,42;27258,36;26519,94
167;SO48745;30/06/2012;12/07/2012;07/07/2012;184;4;275,02;8874,41;8599,39
537;SO49046;31/07/2012;12/08/2012;07/08/2012;583;4;119,54;2595,68;2476,14
519;SO49146;31/07/2012;12/08/2012;07/08/2012;385;4;684,74;26597,15;25912,41
421;SO49151;31/07/2012;12/08/2012;07/08/2012;309;4;2134,98;62728,72;60593,74
556;SO49463;28/08/2012;09/09/2012;04/09/2012;291;4;70,60;2539,66;2469,06
396;SO49481;28/08/2012;09/09/2012;04/09/2012;133;4;868,38;36892,32;36023,94
702;SO49525;28/08/2012;09/09/2012;04/09/2012;674;4;68,28;1409,38;1341,10
717;SO50692;28/11/2012;10/12/2012;05/12/2012;168;4;96,28;3715,16;3618,88
748;SO53489;28/02/2013;12/03/2013;07/03/2013;202;4;64,96;1907,26;1842,30
687;SO53592;28/02/2013;12/03/2013;07/03/2013;112;4;120,60;4822,90;4702,30
55;SO44500;01/05/2011;13/05/2011;08/05/2011;259;4;149,84;4710,94;4561,10
376;SO44080;01/03/2011;13/03/2011;08/03/2011;439;4;0,38;11,40;11,02
685;SO44753;31/05/2011;12/06/2011;07/06/2011;96;4;66,72;2292,51;2225,79
705;SO45523;29/08/2011;10/09/2011;05/09/2011;439;4;19,62;1429,41;1409,79
414;SO46069;29/10/2011;10/11/2011;05/11/2011;492;4;199,92;8232,23;8032,31
250;SO46103;29/10/2011;10/11/2011;05/11/2011;40;4;1860,08;65730,47;63870,39
338;SO46661;29/12/2011;10/01/2012;05/01/2012;94;4;58,84;1524,54;1465,70
30;SO47002;29/01/2012;10/02/2012;05/02/2012;492;4;50,24;1256,66;1206,42
42;SO47711;30/03/2012;11/04/2012;06/04/2012;94;4;1,14;51,05;49,91
386;SO48369;30/05/2012;11/06/2012;06/06/2012;25;4;74,12;4425,79;4351,67
579;SO49082;31/07/2012;12/08/2012;07/08/2012;493;4;4,02;672,25;668,23
745;SO50198;28/10/2012;09/11/2012;04/11/2012;150;4;119,64;3701,77;3582,13
169;SO50269;28/10/2012;09/11/2012;04/11/2012;583;4;34,62;1731,40;1696,78
71;SO50721;28/11/2012;10/12/2012;05/12/2012;23;4;401,34;13976,02;13574,68
51;SO51117;28/12/2012;09/01/2013;04/01/2013;41;4;164,38;11650,78;11486,40
139;SO51144;28/12/2012;09/01/2013;04/01/2013;292;4;343,30;7025,65;6682,35
173;SO51706;28/01/2013;09/02/2013;04/02/2013;259;4;142,12;7728,26;7586,14
109;SO51764;28/01/2013;09/02/2013;04/02/2013;492;4;50,32;1630,53;1580,21
551;SO51848;28/01/2013;09/02/2013;04/02/2013;493;4;90,94;5986,69;5895,75
205;SO53490;28/02/2013;12/03/2013;07/03/2013;473;4;38,98;3483,37;3444,39
216;SO53552;28/02/2013;12/03/2013;07/03/2013;23;4;281,58;7586,20;7304,62
9;SO57035;30/04/2013;12/05/2013;07/05/2013;77;4;106,16;2936,90;2830,74
573;SO57077;30/04/2013;12/05/2013;07/05/2013;492;4;25,98;900,20;874,22
16;SO57142;30/04/2013;12/05/2013;07/05/2013;313;4;15,58;905,88;890,30
681;SO57173;30/04/2013;12/05/2013;07/05/2013;399;4;76,80;3588,68;3511,88
343;SO58937;30/05/2013;11/06/2013;06/06/2013;295;4;196,80;4557,38;4360,58
310;SO58992;30/05/2013;11/06/2013;06/06/2013;23;4;112,50;3768,12;3655,62
86;SO59014;30/05/2013;11/06/2013;06/06/2013;5;4;273,82;15380,65;15106,83
427;SO59026;30/05/2013;11/06/2013;06/06/2013;674;4;60,28;2771,33;2711,05
255;SO59049;30/05/2013;11/06/2013;06/06/2013;277;4;5,96;2227,39;2221,43
627;SO61203;30/06/2013;12/07/2013;07/07/2013;421;4;4,34;83,99;79,65
402;SO61220;30/06/2013;12/07/2013;07/07/2013;383;4;3,16;108,56;105,40
587;SO61236;30/06/2013;12/07/2013;07/07/2013;41;4;529,58;13721,79;13192,21
445;SO65181;29/08/2013;10/09/2013;05/09/2013;649;4;69,08;2810,60;2741,52
283;SO65293;29/08/2013;10/09/2013;05/09/2013;277;4;166,62;3129,93;2963,31
165;SO67287;29/09/2013;11/10/2013;06/10/2013;491;4;1837,10;74592,84;72755,74
113;SO67290;29/09/2013;11/10/2013;06/10/2013;41;4;362,48;9654,97;9292,49
66;SO67318;29/09/2013;11/10/2013;06/10/2013;292;4;143,22;5871,15;5727,93
166;SO69505;29/10/2013;10/11/2013;05/11/2013;385;4;190,74;6150,97;5960,23
223;SO69514;29/10/2013;10/11/2013;05/11/2013;313;4;98,04;3708,54;3610,50
592;SO69517;29/10/2013;10/11/2013;05/11/2013;563;4;69,50;2909,74;2840,24
276;SO71783;29/11/2013;11/12/2013;06/12/2013;24;4;2602,52;68142,61;65540,09
210;SO71816;29/11/2013;11/12/2013;06/12/2013;295;4;121,76;2847,41;2725,65
312;SO71859;29/11/2013;11/12/2013;06/12/2013;23;4;225,64;6653,26;6427,62
32;SO71890;29/11/2013;11/12/2013;06/12/2013;5;4;230,82;9003,91;8773,09
567;SO71895;29/11/2013;11/12/2013;06/12/2013;151;4;9,14;221,26;212,12
332;SO46339;29/11/2011;11/12/2011;06/12/2011;114;4;95,78;3014,64;2918,86
558;SO46606;29/12/2011;10/01/2012;05/01/2012;510;4;1,46;57,68;56,22
574;SO49882;28/09/2012;10/10/2012;05/10/2012;94;4;1,86;57,68;55,82
381;SO45541;29/08/2011;10/09/2011;05/09/2011;473;4;1,44;69,21;67,77
505;SO50707;28/11/2012;10/12/2012;05/12/2012;649;4;108,42;3720,92;3612,50
624;SO48055;30/04/2012;12/05/2012;07/05/2012;528;4;78,06;2014,25;1936,19
609;SO49457;28/08/2012;09/09/2012;04/09/2012;349;4;3,04;67,55;64,51
639;SO50300;28/10/2012;09/11/2012;04/11/2012;528;4;28,08;604,87;576,79
511;SO51095;28/12/2012;09/01/2013;04/01/2013;383;4;28,52;803,77;775,25
544;SO51808;28/01/2013;09/02/2013;04/02/2013;607;4;75,34;1770,73;1695,39
642;SO53601;28/02/2013;12/03/2013;07/03/2013;151;4;26,26;552,93;526,67
620;SO55285;30/03/2013;11/04/2013;06/04/2013;510;4;10,62;398,50;387,88
611;SO55296;30/03/2013;11/04/2013;06/04/2013;597;4;16,26;2178,54;2162,28
435;SO58988;30/05/2013;11/06/2013;06/06/2013;649;4;121,04;4878,75;4757,71
640;SO59054;30/05/2013;11/06/2013;06/06/2013;113;4;14,56;1558,24;1543,68
578;SO65289;29/08/2013;10/09/2013;05/09/2013;609;4;1,96;74,51;72,55
474;SO67326;29/09/2013;11/10/2013;06/10/2013;597;4;17,20;865,54;848,34
68;SO44315;31/03/2011;12/04/2011;07/04/2011;292;4;37,08;2597,03;2559,95
597;SO43666;29/12/2010;10/01/2011;05/01/2011;511;4;199,52;5056,49;4856,97
656;SO44286;31/03/2011;12/04/2011;07/04/2011;511;4;165,00;5538,51;5373,51
714;SO44790;31/05/2011;12/06/2011;07/06/2011;330;4;22,62;838,92;816,30
723;SO45072;01/07/2011;13/07/2011;08/07/2011;292;4;104,78;2097,29;1992,51
608;SO45322;01/08/2011;13/08/2011;08/08/2011;256;4;249,38;13637,94;13388,56
321;SO45531;29/08/2011;10/09/2011;05/09/2011;114;4;105,42;4266,34;4160,92
674;SO45784;29/09/2011;11/10/2011;06/10/2011;511;4;200,60;3762,24;3561,64
622;SO46085;29/10/2011;10/11/2011;05/11/2011;528;4;30,62;3882,76;3852,14
262;SO43859;29/01/2011;10/02/2011;05/02/2011;259;4;150,24;3911,60;3761,36
309;SO44752;31/05/2011;12/06/2011;07/06/2011;114;4;481,18;12962,48;12481,30
