SalesDetailsKey;SalesHeaderKey;SalesOrderNumber;ProductKey;ProductSubcategoryKey;OrderQuantity;UnitPrice;ExtendedAmount
47631;3439;SO61175;565;17;2;445,41;890,82
47632;3439;SO61175;572;17;2;445,41;890,82
47633;3439;SO61175;568;17;2;445,41;890,82
47755;75;SO61184;572;17;2;445,41;890,82
47826;209;SO61188;585;17;2;445,41;890,82
47874;3582;SO61190;566;17;2;445,41;890,82
47875;3582;SO61190;569;17;2;445,41;890,82
47876;3582;SO61190;565;17;2;445,41;890,82
47877;3582;SO61190;586;17;2;445,41;890,82
48008;557;SO61200;586;17;2;445,41;890,82
48009;557;SO61200;568;17;2;445,41;890,82
48283;3071;SO61219;586;17;2;445,41;890,82
48284;3071;SO61219;585;17;2;445,41;890,82
48351;3756;SO61225;572;17;2;445,41;890,82
48352;3756;SO61225;568;17;2;445,41;890,82
48513;1357;SO61232;572;17;2;445,41;890,82
48515;1357;SO61232;569;17;2;445,41;890,82
48562;3787;SO61237;565;17;2;445,41;890,82
48673;1705;SO61241;565;17;2;445,41;890,82
48681;1705;SO61241;568;17;2;445,41;890,82
48722;1482;SO61244;570;17;2;445,41;890,82
48723;1482;SO61244;572;17;2;445,41;890,82
48724;1482;SO61244;568;17;2;445,41;890,82
48887;3580;SO61263;572;17;2;445,41;890,82
48888;3580;SO61263;568;17;2;445,41;890,82
49036;1184;SO63128;565;17;2;445,41;890,82
49037;1184;SO63128;569;17;2;445,41;890,82
49038;1184;SO63128;585;17;2;445,41;890,82
49104;1460;SO63133;565;17;2;445,41;890,82
49117;1460;SO63133;566;17;2;445,41;890,82
49204;1126;SO63140;568;17;2;445,41;890,82
49205;1126;SO63140;566;17;2;445,41;890,82
49206;1126;SO63140;586;17;2;445,41;890,82
49207;1126;SO63140;572;17;2;445,41;890,82
49254;1584;SO63148;570;17;2;445,41;890,82
49279;1584;SO63148;572;17;2;445,41;890,82
49280;1584;SO63148;566;17;2;445,41;890,82
49321;2759;SO63152;566;17;2;445,41;890,82
49342;3305;SO63153;568;17;2;445,41;890,82
49373;1737;SO63156;572;17;2;445,41;890,82
49517;3561;SO63171;569;17;2;445,41;890,82
49518;3561;SO63171;568;17;2;445,41;890,82
49739;3075;SO63182;586;17;2;445,41;890,82
49933;3183;SO63204;565;17;2;445,41;890,82
50140;3277;SO63217;568;17;2;445,41;890,82
50141;3277;SO63217;567;17;2;445,41;890,82
50142;3277;SO63217;569;17;2;445,41;890,82
50143;3277;SO63217;586;17;2;445,41;890,82
50154;3527;SO63218;568;17;2;445,41;890,82
50276;3686;SO63225;568;17;2;445,41;890,82
50277;3686;SO63225;565;17;2;445,41;890,82
50315;3544;SO63233;569;17;2;445,41;890,82
50392;344;SO63240;565;17;2;445,41;890,82
50393;344;SO63240;568;17;2;445,41;890,82
50407;3360;SO63241;586;17;2;445,41;890,82
50409;3360;SO63241;569;17;2;445,41;890,82
50475;1566;SO63247;586;17;2;445,41;890,82
50493;1566;SO63247;572;17;2;445,41;890,82
50703;769;SO63267;566;17;2;445,41;890,82
50725;3348;SO63272;572;17;2;445,41;890,82
50743;1934;SO63278;570;17;2;445,41;890,82
50825;3232;SO63282;572;17;2;445,41;890,82
51130;60;SO65157;586;17;2;445,41;890,82
51131;60;SO65157;567;17;2;445,41;890,82
51132;60;SO65157;565;17;2;445,41;890,82
51133;60;SO65157;571;17;2;445,41;890,82
51151;3399;SO65158;565;17;2;445,41;890,82
51253;1253;SO65163;570;17;2;445,41;890,82
51331;35;SO65168;586;17;2;445,41;890,82
51345;35;SO65168;570;17;2;445,41;890,82
51347;35;SO65168;585;17;2;445,41;890,82
51378;3681;SO65172;585;17;2;445,41;890,82
51379;3681;SO65172;571;17;2;445,41;890,82
51380;3681;SO65172;567;17;2;445,41;890,82
51575;3673;SO65182;565;17;2;445,41;890,82
51576;3673;SO65182;569;17;2;445,41;890,82
51718;3143;SO65194;586;17;2;445,41;890,82
51719;3143;SO65194;572;17;2;445,41;890,82
51752;1724;SO65199;568;17;2;445,41;890,82
51763;1724;SO65199;569;17;2;445,41;890,82
51764;1724;SO65199;572;17;2;445,41;890,82
51765;1724;SO65199;570;17;2;445,41;890,82
51819;3607;SO65201;567;17;2;445,41;890,82
51820;3607;SO65201;565;17;2;445,41;890,82
51821;3607;SO65201;571;17;2;445,41;890,82
52039;776;SO65218;571;17;2;445,41;890,82
52040;776;SO65218;586;17;2;445,41;890,82
52041;776;SO65218;568;17;2;445,41;890,82
52042;776;SO65218;572;17;2;445,41;890,82
52062;2184;SO65220;585;17;2;445,41;890,82
52063;2184;SO65220;567;17;2;445,41;890,82
52064;2184;SO65220;570;17;2;445,41;890,82
52065;2184;SO65220;571;17;2;445,41;890,82
52066;2184;SO65220;572;17;2;445,41;890,82
52242;1699;SO65234;585;17;2;445,41;890,82
52349;856;SO65238;572;17;2;445,41;890,82
52350;856;SO65238;566;17;2;445,41;890,82
52413;2169;SO65242;567;17;2;445,41;890,82
52414;2169;SO65242;585;17;2;445,41;890,82
52415;2169;SO65242;568;17;2;445,41;890,82
52418;1062;SO65243;565;17;2;445,41;890,82
52429;1062;SO65243;568;17;2;445,41;890,82
52430;1062;SO65243;586;17;2;445,41;890,82
52434;668;SO65244;568;17;2;445,41;890,82
52464;2919;SO65245;571;17;2;445,41;890,82
52527;3708;SO65250;586;17;2;445,41;890,82
52528;3708;SO65250;585;17;2;445,41;890,82
52529;3708;SO65250;565;17;2;445,41;890,82
52564;1580;SO65252;568;17;2;445,41;890,82
52601;1567;SO65255;565;17;2;445,41;890,82
52602;1567;SO65255;586;17;2;445,41;890,82
52621;2939;SO65257;570;17;2;445,41;890,82
52622;2939;SO65257;572;17;2;445,41;890,82
52712;3650;SO65267;568;17;2;445,41;890,82
52713;3650;SO65267;586;17;2;445,41;890,82
52717;1524;SO65268;570;17;2;445,41;890,82
52718;1524;SO65268;568;17;2;445,41;890,82
52841;1759;SO65278;569;17;2;445,41;890,82
52869;3566;SO65280;585;17;2;445,41;890,82
52870;3566;SO65280;569;17;2;445,41;890,82
52871;3566;SO65280;571;17;2;445,41;890,82
52872;3566;SO65280;566;17;2;445,41;890,82
52909;3480;SO65282;568;17;2;445,41;890,82
52916;3480;SO65282;566;17;2;445,41;890,82
52917;3480;SO65282;572;17;2;445,41;890,82
52918;3480;SO65282;570;17;2;445,41;890,82
52940;3298;SO65286;586;17;2;445,41;890,82
53276;3449;SO67261;566;17;2;445,41;890,82
53335;3761;SO67264;566;17;2;445,41;890,82
53710;3585;SO67278;566;17;2;445,41;890,82
53711;3585;SO67278;569;17;2;445,41;890,82
53712;3585;SO67278;570;17;2;445,41;890,82
53755;307;SO67279;566;17;2;445,41;890,82
53756;307;SO67279;568;17;2;445,41;890,82
53822;2871;SO67282;585;17;2;445,41;890,82
53823;2871;SO67282;571;17;2;445,41;890,82
53824;2871;SO67282;567;17;2;445,41;890,82
53870;1211;SO67286;586;17;2;445,41;890,82
53871;1211;SO67286;569;17;2;445,41;890,82
54161;98;SO67298;566;17;2;445,41;890,82
54468;3754;SO67317;572;17;2;445,41;890,82
54523;1451;SO67321;565;17;2;445,41;890,82
54524;1451;SO67321;569;17;2;445,41;890,82
54525;1451;SO67321;586;17;2;445,41;890,82
54561;1481;SO67322;570;17;2;445,41;890,82
54698;3603;SO67329;586;17;2;445,41;890,82
54703;3603;SO67329;572;17;2;445,41;890,82
54891;1860;SO67346;569;17;2;445,41;890,82
55077;3536;SO69395;568;17;2;445,41;890,82
55092;1158;SO69397;585;17;2;445,41;890,82
55140;779;SO69399;567;17;2;445,41;890,82
55250;1445;SO69406;572;17;2;445,41;890,82
55429;2694;SO69414;566;17;2;445,41;890,82
55448;3261;SO69415;586;17;2;445,41;890,82
55545;1765;SO69421;569;17;2;445,41;890,82
55546;1765;SO69421;572;17;2;445,41;890,82
55712;3264;SO69433;570;17;2;445,41;890,82
55746;3207;SO69435;568;17;2;445,41;890,82
55747;3207;SO69435;566;17;2;445,41;890,82
55748;3207;SO69435;567;17;2;445,41;890,82
56054;3672;SO69449;586;17;2;445,41;890,82
56055;3672;SO69449;565;17;2;445,41;890,82
56056;3672;SO69449;566;17;2;445,41;890,82
56094;2287;SO69451;568;17;2;445,41;890,82
56095;2287;SO69451;572;17;2;445,41;890,82
56122;3587;SO69454;570;17;2;445,41;890,82
56123;3587;SO69454;566;17;2;445,41;890,82
56417;2840;SO69467;568;17;2;445,41;890,82
56425;2840;SO69467;586;17;2;445,41;890,82
56515;1511;SO69475;586;17;2;445,41;890,82
56831;3205;SO69506;565;17;2;445,41;890,82
56832;3205;SO69506;572;17;2;445,41;890,82
56893;244;SO69509;565;17;2;445,41;890,82
56894;244;SO69509;570;17;2;445,41;890,82
56913;3549;SO69511;568;17;2;445,41;890,82
56914;3549;SO69511;586;17;2;445,41;890,82
57090;1829;SO69521;565;17;2;445,41;890,82
57462;1407;SO69537;570;17;2;445,41;890,82
57497;795;SO69540;572;17;2;445,41;890,82
57498;795;SO69540;569;17;2;445,41;890,82
57647;3674;SO69550;568;17;2;445,41;890,82
57648;3674;SO69550;569;17;2;445,41;890,82
57649;3674;SO69550;586;17;2;445,41;890,82
57695;3362;SO69558;570;17;2;445,41;890,82
57708;3362;SO69558;565;17;2;445,41;890,82
57850;1993;SO69565;565;17;2;445,41;890,82
57959;151;SO71782;565;17;2;445,41;890,82
57979;151;SO71782;586;17;2;445,41;890,82
58136;368;SO71787;567;17;2;445,41;890,82
58137;368;SO71787;586;17;2;445,41;890,82
58310;364;SO71796;572;17;2;445,41;890,82
58429;755;SO71800;571;17;2;445,41;890,82
58446;755;SO71800;572;17;2;445,41;890,82
58447;755;SO71800;570;17;2;445,41;890,82
58512;2273;SO71802;569;17;2;445,41;890,82
58513;2273;SO71802;570;17;2;445,41;890,82
58514;2273;SO71802;571;17;2;445,41;890,82
58659;845;SO71808;568;17;2;445,41;890,82
58769;1520;SO71818;565;17;2;445,41;890,82
58770;1520;SO71818;568;17;2;445,41;890,82
58771;1520;SO71818;569;17;2;445,41;890,82
58872;3712;SO71822;567;17;2;445,41;890,82
58873;3712;SO71822;586;17;2;445,41;890,82
58874;3712;SO71822;572;17;2;445,41;890,82
58875;3712;SO71822;585;17;2;445,41;890,82
58999;976;SO71828;565;17;2;445,41;890,82
59000;976;SO71828;568;17;2;445,41;890,82
59126;1581;SO71833;586;17;2;445,41;890,82
59127;1581;SO71833;567;17;2;445,41;890,82
59128;1581;SO71833;569;17;2;445,41;890,82
59170;1534;SO71835;566;17;2;445,41;890,82
59317;1992;SO71839;572;17;2;445,41;890,82
59483;18;SO71848;565;17;2;445,41;890,82
59484;18;SO71848;568;17;2;445,41;890,82
59597;3687;SO71854;572;17;2;445,41;890,82
59598;3687;SO71854;571;17;2;445,41;890,82
59664;291;SO71858;572;17;2;445,41;890,82
59665;291;SO71858;568;17;2;445,41;890,82
59733;2113;SO71866;566;17;2;445,41;890,82
59734;2113;SO71866;565;17;2;445,41;890,82
59760;3154;SO71873;572;17;2;445,41;890,82
60065;3543;SO71892;571;17;2;445,41;890,82
60066;3543;SO71892;572;17;2;445,41;890,82
60067;3543;SO71892;566;17;2;445,41;890,82
60097;1782;SO71893;572;17;2;445,41;890,82
60098;1782;SO71893;568;17;2;445,41;890,82
60120;2865;SO71894;572;17;2;445,41;890,82
60121;2865;SO71894;585;17;2;445,41;890,82
60207;3460;SO71898;568;17;2;445,41;890,82
60306;1784;SO71904;570;17;2;445,41;890,82
60307;1784;SO71904;566;17;2;445,41;890,82
60333;2706;SO71907;565;17;2;445,41;890,82
60408;3551;SO71918;586;17;2;445,41;890,82
60409;3551;SO71918;568;17;2;445,41;890,82
60410;3551;SO71918;565;17;2;445,41;890,82
60427;3551;SO71918;572;17;2;445,41;890,82
60651;1452;SO71943;569;17;2;445,41;890,82
60652;1452;SO71943;567;17;2;445,41;890,82
60653;1452;SO71943;565;17;2;445,41;890,82
60654;1452;SO71943;568;17;2;445,41;890,82
60725;2877;SO71947;570;17;2;445,41;890,82
60726;2877;SO71947;571;17;2;445,41;890,82
60727;2877;SO71947;568;17;2;445,41;890,82
60728;2877;SO71947;572;17;2;445,41;890,82
90;1077;SO43668;315;17;2;874,794;1749,588
614;269;SO43872;315;17;2;874,794;1749,588
1274;22;SO44090;315;17;2;874,794;1749,588
3561;70;SO44756;315;17;2;874,794;1749,588
1304;282;SO44093;315;17;2;874,794;1749,588
845;408;SO43892;315;17;2;874,794;1749,588
3523;512;SO44754;315;17;2;874,794;1749,588
3247;543;SO44564;315;17;2;874,794;1749,588
246;2313;SO43684;315;17;2;874,794;1749,588
263;2983;SO43688;315;17;2;874,794;1749,588
454;752;SO43857;315;17;2;874,794;1749,588
468;3018;SO43858;315;17;2;874,794;1749,588
670;3107;SO43876;315;17;2;874,794;1749,588
697;899;SO43879;315;17;2;874,794;1749,588
753;2934;SO43883;315;17;2;874,794;1749,588
788;986;SO43886;315;17;2;874,794;1749,588
3397;897;SO44744;315;17;2;874,794;1749,588
1960;1212;SO44298;315;17;2;874,794;1749,588
929;2753;SO43899;315;17;2;874,794;1749,588
1055;2254;SO43910;315;17;2;874,794;1749,588
1178;2624;SO44079;315;17;2;874,794;1749,588
1420;1552;SO44109;315;17;2;874,794;1749,588
1551;3036;SO44117;315;17;2;874,794;1749,588
2416;1843;SO44501;315;17;2;874,794;1749,588
1714;2275;SO44133;315;17;2;874,794;1749,588
2262;2212;SO44488;315;17;2;874,794;1749,588
3201;2236;SO44562;315;17;2;874,794;1749,588
3109;2245;SO44555;315;17;2;874,794;1749,588
2080;2968;SO44307;315;17;2;874,794;1749,588
2115;3116;SO44311;315;17;2;874,794;1749,588
2432;3046;SO44502;315;17;2;874,794;1749,588
3761;2544;SO44772;315;17;2;874,794;1749,588
3340;3060;SO44740;315;17;2;874,794;1749,588
3945;3031;SO44784;315;17;2;874,794;1749,588
3990;58;SO44791;315;17;2;874,794;1749,588
4210;864;SO45047;315;17;2;874,794;1749,588
4262;2855;SO45053;315;17;2;874,794;1749,588
4273;1350;SO45054;315;17;2;874,794;1749,588
4384;2120;SO45062;315;17;2;874,794;1749,588
4443;3098;SO45069;315;17;2;874,794;1749,588
4469;2769;SO45071;315;17;2;874,794;1749,588
4679;3051;SO45285;315;17;2;874,794;1749,588
4789;3133;SO45297;315;17;2;874,794;1749,588
4825;63;SO45299;315;17;2;874,794;1749,588
4870;142;SO45301;315;17;2;874,794;1749,588
4924;758;SO45305;315;17;2;874,794;1749,588
5314;437;SO45339;315;17;2;874,794;1749,588
5397;201;SO45516;315;17;2;874,794;1749,588
5487;1206;SO45525;315;17;2;874,794;1749,588
5549;334;SO45532;315;17;2;874,794;1749,588
5602;258;SO45536;315;17;2;874,794;1749,588
5672;1127;SO45545;315;17;2;874,794;1749,588
5814;2831;SO45556;315;17;2;874,794;1749,588
6330;203;SO45799;315;17;2;874,794;1749,588
6736;1796;SO46042;315;17;2;874,794;1749,588
6749;3008;SO46043;315;17;2;874,794;1749,588
6798;2054;SO46045;315;17;2;874,794;1749,588
6859;219;SO46049;315;17;2;874,794;1749,588
7096;1039;SO46064;315;17;2;874,794;1749,588
7211;1279;SO46074;315;17;2;874,794;1749,588
7472;2906;SO46095;315;17;2;874,794;1749,588
7504;2127;SO46099;315;17;2;874,794;1749,588
7740;844;SO46331;315;17;2;874,794;1749,588
7981;2414;SO46350;315;17;2;874,794;1749,588
8058;318;SO46357;315;17;2;874,794;1749,588
8396;2878;SO46385;315;17;2;874,794;1749,588
2548;76;SO44509;317;17;2;874,794;1749,588
195;356;SO43680;317;17;2;874,794;1749,588
613;269;SO43872;317;17;2;874,794;1749,588
1283;301;SO44091;317;17;2;874,794;1749,588
115;1727;SO43671;316;17;2;874,794;1749,588
3145;73;SO44557;316;17;2;874,794;1749,588
278;472;SO43689;316;17;2;874,794;1749,588
307;409;SO43692;316;17;2;874,794;1749,588
1284;301;SO44091;316;17;2;874,794;1749,588
1348;329;SO44099;316;17;2;874,794;1749,588
3146;73;SO44557;318;17;2;874,794;1749,588
1988;175;SO44299;318;17;2;874,794;1749,588
2022;346;SO44301;317;17;2;874,794;1749,588
2190;355;SO44317;317;17;2;874,794;1749,588
1617;370;SO44124;317;17;2;874,794;1749,588
2657;374;SO44520;316;17;2;874,794;1749,588
2157;599;SO44314;316;17;2;874,794;1749,588
498;2204;SO43861;317;17;2;874,794;1749,588
499;2204;SO43861;316;17;2;874,794;1749,588
696;899;SO43879;316;17;2;874,794;1749,588
722;1282;SO43880;316;17;2;874,794;1749,588
723;1282;SO43880;317;17;2;874,794;1749,588
787;986;SO43886;317;17;2;874,794;1749,588
807;1320;SO43888;317;17;2;874,794;1749,588
2453;866;SO44504;318;17;2;874,794;1749,588
2465;866;SO44504;316;17;2;874,794;1749,588
899;1142;SO43898;317;17;2;874,794;1749,588
3793;938;SO44773;317;17;2;874,794;1749,588
1230;966;SO44085;316;17;2;874,794;1749,588
1464;1106;SO44111;316;17;2;874,794;1749,588
3448;1156;SO44749;316;17;2;874,794;1749,588
1761;1200;SO44283;317;17;2;874,794;1749,588
1762;1200;SO44283;316;17;2;874,794;1749,588
2889;1290;SO44535;316;17;2;874,794;1749,588
2749;1291;SO44525;317;17;2;874,794;1749,588
2369;1326;SO44496;318;17;2;874,794;1749,588
2781;1346;SO44526;317;17;2;874,794;1749,588
2782;1346;SO44526;316;17;2;874,794;1749,588
928;2753;SO43899;316;17;2;874,794;1749,588
1177;2624;SO44079;317;17;2;874,794;1749,588
1549;3036;SO44117;317;17;2;874,794;1749,588
1550;3036;SO44117;316;17;2;874,794;1749,588
3717;1487;SO44771;318;17;2;874,794;1749,588
3718;1487;SO44771;316;17;2;874,794;1749,588
3223;1571;SO44563;318;17;2;874,794;1749,588
3224;1571;SO44563;316;17;2;874,794;1749,588
3225;1571;SO44563;317;17;2;874,794;1749,588
2415;1843;SO44501;317;17;2;874,794;1749,588
1914;2631;SO44296;316;17;2;874,794;1749,588
2067;2043;SO44306;316;17;2;874,794;1749,588
2107;2264;SO44309;317;17;2;874,794;1749,588
2486;2181;SO44506;317;17;2;874,794;1749,588
2487;2181;SO44506;316;17;2;874,794;1749,588
2260;2212;SO44488;316;17;2;874,794;1749,588
2261;2212;SO44488;317;17;2;874,794;1749,588
3200;2236;SO44562;317;17;2;874,794;1749,588
3108;2245;SO44555;318;17;2;874,794;1749,588
2136;3087;SO44313;316;17;2;874,794;1749,588
2344;2843;SO44494;316;17;2;874,794;1749,588
2345;2843;SO44494;318;17;2;874,794;1749,588
3585;2507;SO44758;317;17;2;874,794;1749,588
3047;2693;SO44550;318;17;2;874,794;1749,588
3163;2923;SO44559;317;17;2;874,794;1749,588
3916;3104;SO44782;317;17;2;874,794;1749,588
3989;58;SO44791;316;17;2;874,794;1749,588
4209;864;SO45047;317;17;2;874,794;1749,588
4261;2855;SO45053;317;17;2;874,794;1749,588
4278;2568;SO45055;317;17;2;874,794;1749,588
4312;1192;SO45057;318;17;2;874,794;1749,588
4332;535;SO45059;316;17;2;874,794;1749,588
4622;1270;SO45280;317;17;2;874,794;1749,588
4643;1510;SO45283;318;17;2;874,794;1749,588
4647;1510;SO45283;317;17;2;874,794;1749,588
4798;2578;SO45298;316;17;2;874,794;1749,588
4799;2578;SO45298;318;17;2;874,794;1749,588
4823;63;SO45299;318;17;2;874,794;1749,588
4824;63;SO45299;317;17;2;874,794;1749,588
4869;142;SO45301;317;17;2;874,794;1749,588
4888;3108;SO45302;317;17;2;874,794;1749,588
4923;758;SO45305;316;17;2;874,794;1749,588
5052;375;SO45317;318;17;2;874,794;1749,588
5288;1858;SO45338;316;17;2;874,794;1749,588
5312;437;SO45339;317;17;2;874,794;1749,588
5313;437;SO45339;318;17;2;874,794;1749,588
5367;1812;SO45344;317;17;2;874,794;1749,588
5423;2622;SO45520;317;17;2;874,794;1749,588
5600;258;SO45536;318;17;2;874,794;1749,588
5601;258;SO45536;316;17;2;874,794;1749,588
5618;2574;SO45538;316;17;2;874,794;1749,588
5812;2831;SO45556;317;17;2;874,794;1749,588
5813;2831;SO45556;316;17;2;874,794;1749,588
5832;2760;SO45557;318;17;2;874,794;1749,588
5866;3083;SO45561;316;17;2;874,794;1749,588
5921;4;SO45568;317;17;2;874,794;1749,588
6147;1155;SO45786;316;17;2;874,794;1749,588
6305;158;SO45798;316;17;2;874,794;1749,588
6329;203;SO45799;316;17;2;874,794;1749,588
6361;2220;SO45802;316;17;2;874,794;1749,588
6578;2090;SO46028;317;17;2;874,794;1749,588
6579;2090;SO46028;318;17;2;874,794;1749,588
6636;1231;SO46034;317;17;2;874,794;1749,588
6773;963;SO46044;316;17;2;874,794;1749,588
6857;219;SO46049;316;17;2;874,794;1749,588
6858;219;SO46049;318;17;2;874,794;1749,588
7074;1051;SO46062;317;17;2;874,794;1749,588
7075;1051;SO46062;316;17;2;874,794;1749,588
7145;3070;SO46068;316;17;2;874,794;1749,588
7210;1279;SO46074;317;17;2;874,794;1749,588
7242;189;SO46076;318;17;2;874,794;1749,588
7243;189;SO46076;317;17;2;874,794;1749,588
7314;1035;SO46086;317;17;2;874,794;1749,588
7420;2320;SO46091;318;17;2;874,794;1749,588
7428;630;SO46093;316;17;2;874,794;1749,588
7524;1505;SO46100;318;17;2;874,794;1749,588
7615;1709;SO46105;316;17;2;874,794;1749,588
7666;2596;SO46325;317;17;2;874,794;1749,588
7680;1054;SO46326;317;17;2;874,794;1749,588
7699;1054;SO46326;318;17;2;874,794;1749,588
7768;903;SO46333;318;17;2;874,794;1749,588
7825;133;SO46338;316;17;2;874,794;1749,588
7857;259;SO46341;316;17;2;874,794;1749,588
7915;2449;SO46344;317;17;2;874,794;1749,588
8016;313;SO46355;316;17;2;874,794;1749,588
8051;1488;SO46356;317;17;2;874,794;1749,588
8233;3091;SO46368;317;17;2;874,794;1749,588
8439;2151;SO46387;318;17;2;874,794;1749,588
146;2609;SO43675;319;17;2;874,794;1749,588
181;475;SO43678;319;17;2;874,794;1749,588
1269;22;SO44090;319;17;2;874,794;1749,588
1295;282;SO44093;319;17;2;874,794;1749,588
1394;143;SO44107;319;17;2;874,794;1749,588
2987;488;SO44545;319;17;2;874,794;1749,588
2993;653;SO44546;319;17;2;874,794;1749,588
1854;680;SO44290;319;17;2;874,794;1749,588
1413;692;SO44108;319;17;2;874,794;1749,588
228;2881;SO43682;319;17;2;874,794;1749,588
247;2313;SO43684;319;17;2;874,794;1749,588
264;2983;SO43688;319;17;2;874,794;1749,588
430;1344;SO43854;319;17;2;874,794;1749,588
482;1854;SO43860;319;17;2;874,794;1749,588
500;2204;SO43861;319;17;2;874,794;1749,588
724;1282;SO43880;319;17;2;874,794;1749,588
789;986;SO43886;319;17;2;874,794;1749,588
2755;1291;SO44525;319;17;2;874,794;1749,588
2370;1326;SO44496;319;17;2;874,794;1749,588
3398;897;SO44744;319;17;2;874,794;1749,588
1825;898;SO44288;319;17;2;874,794;1749,588
1899;1167;SO44295;319;17;2;874,794;1749,588
930;2753;SO43899;319;17;2;874,794;1749,588
994;2238;SO43905;319;17;2;874,794;1749,588
1332;2552;SO44097;319;17;2;874,794;1749,588
